FACILITY_ID,ON_GRID_AVL,MIN_AIR_2015,MIN_AIR_2016,MIN_GROUND_2015,MIN_GROUND_2016,URBAN,ON_GRID,EA,SOLAR_INC,SOLAR_ONL,DIESEL_INC,DIESEL_ONL,FACILITY_TYPE
1113008,0,8.4143667,1.1637398,8.7972927,urban,0,1,1,1,0,0,major
1113009,0,5.4136004,5.4136004,5.4136004,rural,1,1,1,0,0,0,medium
1113010,0,5.5650902,5.5650902,5.5650902,rural,1,1,1,0,0,0,medium
1113011,0,6.2353783,6.2353783,6.2353783,rural,1,1,1,0,0,0,medium
1113012,0,6.5741858,6.5741858,6.5741858,rural,1,1,1,0,0,0,medium
1113013,0,8.104516,5.0905566,8.104516,rural,1,1,1,0,0,0,medium
1113014,0,8.0698061,5.1301918,8.0698061,rural,0,1,1,1,0,0,medium
1113015,0,2.1634903,2.1634903,2.1634903,rural,0,1,1,1,0,0,medium
1113016,0,2.3442018,2.3442018,2.3442018,rural,1,1,1,0,0,0,medium
1113017,0,10.752604,7.1483464,12.664445,rural,0,1,0,0,1,1,minor
1113018,0,10.656774,5.5184755,10.656774,rural,0,1,0,0,1,1,minor
1113019,0,9.276144,4.1458282,9.276144,rural,0,1,0,0,1,1,medium
1113020,0,7.3036985,1.5538565,9.719945,rural,0,1,1,1,0,0,medium
1113021,0,8.658844,5.9554148,8.9959908,rural,1,0,0,0,0,0,minor
1113022,0,3.4860313,3.4860313,4.0231423,rural,0,1,1,1,0,0,medium
1113023,0,5.5615058,5.5615058,5.5615058,rural,0,0,0,0,0,0,minor
1113024,0,2.6189718,2.6189718,3.318198,rural,1,1,1,0,0,0,medium
1113025,0,,,,rural,0,0,0,0,0,0,medium
1113026,0,,,,rural,0,0,0,0,0,0,medium
1114001,0,13.347946,2.4981847,12.859851,rural,0,0,0,0,0,0,minor
1114002,0,12.613079,5.1259184,10.58276,rural,0,0,0,0,0,0,minor
1114003,0,12.280281,5.3565292,9.9670868,rural,0,0,0,0,0,0,minor
1114004,0,10.875778,6.0424514,8.6943293,rural,0,0,0,0,0,0,medium
1114005,0,4.7934494,4.7934494,4.7934494,rural,0,0,0,0,0,0,minor
1114006,0,4.7694378,4.0217147,6.2181025,rural,0,0,0,0,0,0,medium
1114007,0,4.6291289,4.6291289,7.5550871,rural,0,0,0,0,0,0,minor
1114008,0,10.192899,2.4599001,12.946083,rural,0,0,0,0,0,0,minor
1114009,0,9.9478464,8.3860626,7.6416478,rural,0,0,0,0,0,0,minor
1114010,0,9.8148661,9.8148661,8.5466948,rural,0,0,0,0,0,0,minor
1114011,0,6.8620167,6.8620167,4.7041526,rural,0,0,0,0,0,0,medium
1114012,0,.18288133,.18288133,.18288133,rural,0,1,1,1,0,0,medium
1114013,0,1.5507503,1.5507503,2.8130674,rural,0,1,1,1,0,0,medium
1114014,0,4.6558642,4.6558642,4.6558642,rural,0,0,0,0,0,0,medium
1115001,0,2.2243502,2.2243502,8.0040865,urban,1,0,0,0,0,0,medium
1115002,0,3.6409664,5.3440251,7.6043086,rural,0,1,1,1,0,0,medium
1115003,0,3.899065,3.899065,13.983016,urban,0,0,0,0,0,0,minor
1115004,0,2.703999,2.703999,12.507461,urban,1,0,0,0,0,0,minor
1115005,0,.27410462,.27410462,10.650708,urban,1,0,0,0,0,0,medium
1115006,0,2.7260613,2.7260613,10.090614,rural,0,1,0,0,1,1,medium
1115007,0,.060278125,3.1542299,7.7626719,urban,1,0,0,0,0,0,minor
1115008,0,8.4496317,8.4496317,12.051995,rural,1,0,0,0,0,0,medium
1115009,0,10.457474,10.457474,10.722327,rural,0,1,0,0,1,0,minor
1115010,0,9.0091572,9.0091572,14.71931,rural,0,0,0,0,0,0,minor
1115011,0,9.415041,3.2748556,10.935826,rural,0,1,0,0,1,1,minor
1115012,0,5.5625086,5.5625086,13.922852,rural,0,1,0,0,1,1,medium
1115013,0,,,,,0,0,0,0,0,0,minor
1115014,0,,,,,1,0,0,0,0,0,minor
1115015,0,,,,,0,1,1,1,0,0,medium
1116001,0,.2924999,.2924999,7.9439807,urban,1,1,1,0,0,0,medium
1116002,0,1.0026864,1.0026864,8.6307135,urban,1,1,1,0,0,0,medium
1116003,0,.18099952,.18099952,7.8180323,urban,1,1,1,0,0,0,medium
1116004,0,.67813617,.67813617,8.357748,urban,1,1,1,0,0,0,medium
1116005,0,.96771812,.96771812,8.6771927,urban,1,1,1,0,0,0,medium
1116006,0,.55768925,.55768925,8.0533953,urban,0,0,0,0,0,0,medium
1116007,0,.79747885,.79747885,8.4727993,urban,0,1,1,1,0,0,major
1116008,0,.31785047,.31785047,13.408492,urban,1,1,1,0,0,0,major
