FACILITY_ID,ON_GRID_AVL,MIN_AIR_2015,MIN_AIR_2016,MIN_GROUND_2015,MIN_GROUND_2016,URBAN,ON_GRID,EA,SOLAR_INC,SOLAR_ONL,DIESEL_INC,DIESEL_ONL,FACILITY_TYPE,cluster
1517017,0,3.8491867,1.9931833,3.4770312,0.5781641,0,0,1,1,1,0,0,2,1
1517018,0,4.3353095,3.3304586,3.3214707,0.76712203,0,0,0,0,0,0,0,1,6
1517019,0,4.444346,3.4431589,3.2192659,0.87586087,0,0,0,0,0,0,0,1,6
1517020,0,3.2304466,1.876809,1.876809,1.876809,0,0,1,1,1,0,0,2,1
1517021,0,3.1612563,1.8340619,1.8340619,1.8340619,0,0,1,0,0,1,1,1,4
1517022,0,1.810569,0.73183995,0.73183995,0.73183995,0,0,0,0,0,0,0,2,6
1517023,0,4.4474177,3.3447568,3.3447568,3.3447568,0,0,0,0,0,0,0,1,6
1518001,0,0.48132309,0.48132309,0.48132309,0.48132309,1,1,1,1,0,0,0,3,2
1518002,0,0.27665508,1.6758724,0.27665508,0.27665508,1,1,1,1,0,0,0,3,2
1518003,0,0.24511489,0.19743638,0.7685352,0.19743638,1,0,1,1,1,0,0,3,1
1518004,0,0.34287515,0.34287515,0.34287515,0.34287515,1,1,1,1,0,0,0,2,2
1518005,0,0.11831728,1.6650696,0.11831728,0.11831728,1,1,1,1,0,0,0,2,2
1518006,0,0.2937431,1.2435359,0.33369467,0.31916156,1,0,1,1,1,0,0,3,1
1518007,0,0.92950803,1.9543334,0.43776613,0.43776613,1,1,1,1,0,0,0,2,2
1518008,0,0.04262628,0.14256032,0.77138311,0.14256032,1,1,1,1,0,0,0,3,2
1518009,0,0.60562617,1.1658413,0.44345096,0.44345096,1,1,1,1,0,0,0,3,2
1519001,0,0.73181158,1.095499,0.47216931,0.47216931,1,1,1,1,0,0,0,2,2
1519002,0,0.86542886,0.86542886,0.4396863,0.4396863,1,1,1,1,0,0,0,2,2
1519003,0,0.53883237,0.53883237,0.53883237,0.53883237,1,1,1,1,0,0,0,3,2
1519004,0,0.70551354,0.70551354,0.030274572,0.030274572,1,1,1,1,0,0,0,3,2
1519005,0,1.0777618,0.90845549,0.2151881,0.90845549,1,0,0,0,0,0,0,3,2
1519006,0,0.74460548,1.0328877,0.14916919,0.74460548,1,1,1,1,0,0,0,2,2
1519007,0,0.70085782,1.1430563,0.42623654,0.42623654,1,1,1,1,0,0,0,3,2
1519008,0,0.48638442,1.2997378,0.31894693,0.48638442,1,0,1,1,1,0,0,3,1
1519009,0,0.53999698,0.53999698,0.53999698,0.53999698,1,1,1,1,0,0,0,3,2
1519010,0,0.59163088,0.59163088,0.53811753,0.53811753,1,1,1,1,0,0,0,3,2
1519011,0,0.12197258,0.12197258,0.12197258,0.12197258,1,1,1,1,0,0,0,2,2
1519012,0,0.68608814,0.68608814,0.042701311,0.042701311,1,1,0,0,0,0,0,2,2
1519013,0,0.95109826,1.0586481,0.38761774,0.95109826,1,1,1,1,0,0,0,3,2
1519014,0,0.98429048,0.99568629,0.44095251,0.98429048,1,1,1,1,0,0,0,2,2
1519015,0,0.97317117,0.98176479,0.44138029,0.97317117,1,1,1,1,0,0,0,3,2
1519016,0,1.114115,1.2243768,0.47158375,0.47158375,1,1,1,1,0,0,0,3,2
1519017,0,0.72382367,0.72382367,0.015779978,0.015779978,1,0,1,1,1,0,0,3,1
1519018,0,0.82602507,1.0690064,0.3619664,0.3619664,1,1,1,1,0,0,0,2,2
1520001,0,0.2780934,0.2780934,0.2780934,0.2780934,1,1,1,1,0,0,0,2,2
1520002,0,0.44535881,1.1026285,0.44535881,0.41984424,1,1,1,1,0,0,0,3,2
1520003,0,0.8768428,0.59571767,0.59571767,0.48903865,1,1,1,1,0,0,0,1,2
1520004,0,0.75363642,0.7078827,0.46153548,0.62037426,1,1,1,1,0,0,0,2,2
1520005,0,0.16175267,0.92439604,0.16175267,0.4664095,1,1,1,1,0,0,0,3,2
1520006,0,0.48307452,0.47357917,0.48307452,0.48307452,1,0,0,0,0,0,0,2,2
1520007,0,0.90958786,0.85472876,0.10623629,0.10623629,1,1,1,1,0,0,0,2,2
1520008,0,0.37436515,0.79354793,0.37436515,0.33406982,1,1,1,1,0,0,0,3,2
1520009,0,0.2631602,0.2631602,0.2631602,0.2631602,1,1,1,1,0,0,0,3,2
1520010,0,0.53512239,0.53512239,0.53512239,0.53512239,1,1,1,1,0,0,0,3,2
1520011,0,0.72166008,0.6659959,0.089179277,0.089179277,1,0,1,1,1,0,0,3,1
1521001,0,0.78514415,8.2714529,7.3951015,3.762099,1,1,1,1,0,0,0,3,2
1521002,0,1.0339451,8.5891285,7.7421679,3.6201563,1,0,1,1,1,0,0,3,1
1521003,0,3.5114496,12.161826,12.555083,3.6828268,0,0,1,0,0,1,1,2,4
1521004,0,1.1861366,8.2893114,11.791365,2.4199214,0,0,1,0,0,1,1,1,4
1521005,0,5.2780838,10.357499,10.740702,6.5745549,0,0,1,0,0,1,1,2,4
1521006,0,3.6232569,5.5519948,5.1362209,5.8958874,0,0,0,0,0,0,0,1,6
1521007,0,5.5946212,9.0180168,16.171314,7.3587751,0,0,1,0,0,1,1,2,4
1521008,0,6.5035639,1.0565841,11.50162,6.901762,0,0,1,1,1,0,0,1,1
1521009,0,6.1766882,5.2641602,4.5164204,4.5164204,0,0,0,0,0,0,0,2,6
1521010,0,3.3454461,3.3454461,1.4277306,3.112901,0,0,0,0,0,0,0,2,6
1521011,0,4.9808674,6.1810975,6.6308255,6.6308255,0,0,0,0,0,0,0,1,6
1521012,0,6.2707186,6.8314247,6.9187179,6.9187179,0,0,0,0,0,0,0,1,6
1521013,0,10.131666,4.8477268,9.5906858,4.8477268,0,0,1,1,1,0,0,2,1
1522001,0,10.983511,7.1005783,13.949434,7.1005783,0,0,1,1,1,0,0,2,1
1522002,0,11.277303,2.488513,11.277303,2.488513,0,0,1,1,1,0,0,2,1
1522003,0,11.547829,2.3125598,10.262145,2.3125598,0,0,1,1,1,0,0,3,1
1522004,0,9.5196943,5.646657,8.8547573,5.646657,0,0,1,1,1,0,0,2,1
1522005,0,8.5622559,4.9329085,8.5622559,4.9329085,0,0,0,0,0,0,0,1,6
1522006,0,7.0431867,5.9393148,7.0431867,7.0117188,0,0,1,1,1,0,0,2,1
1522007,0,9.9384699,3.6126807,7.9950314,3.6126807,0,0,1,1,1,0,0,2,1
1522008,0,8.9545479,2.2591939,6.6035786,2.2591939,0,0,1,1,1,0,0,2,1
1522009,0,9.2859697,1.7581149,6.722538,1.7581149,0,0,1,1,1,0,0,2,1
1522010,0,6.7656631,3.8824828,5.2135649,3.2022526,0,0,1,1,1,0,0,1,1
1522011,0,8.3328037,4.4562454,8.1286354,4.9257174,0,0,1,1,1,0,0,1,1
1522012,0,6.1558852,0.89588928,6.1558852,2.5628445,0,0,1,1,1,0,0,3,1
1522013,0,5.6987514,7.8362637,5.6987514,5.6637034,0,0,1,1,1,0,0,2,1
1522014,0,9.8562546,8.9346752,9.8562546,4.7285938,0,0,1,1,1,0,0,2,1
1522015,0,3.3213606,3.2729976,3.3213606,1.772612,0,0,1,1,1,0,0,2,1
1522016,0,13.642474,0.88880783,12.26834,0.88880783,0,0,1,1,1,0,0,2,1
1522017,0,6.6194129,8.0634985,6.6194129,6.5870581,0,0,0,0,0,0,0,1,6
1522018,0,9.1211615,6.5447893,9.1211615,6.5447893,0,0,1,1,1,0,0,1,1
1523001,0,4.7890711,2.7047942,6.2345786,2.6688368,0,1,0,0,0,0,0,1,0
1523002,0,10.44077,4.9109402,8.6273413,4.9109402,0,0,1,1,0,1,0,1,0
1523003,0,8.6576748,6.1994009,7.192842,4.4816031,0,1,1,1,0,0,0,1,0
1523004,0,6.852253,6.5274949,5.0589652,3.900795,0,1,1,1,0,0,0,2,0
1523005,0,8.5755014,1.1227334,5.8679361,1.1227334,0,1,1,1,0,0,0,2,0
1523006,0,9.2238092,1.28969,6.5287666,1.28969,0,1,0,0,0,0,0,1,0
1523007,0,7.137651,1.336324,4.1607103,1.336324,0,1,1,1,0,0,0,1,0
1701001,0,2.1980107,6.8304763,6.8304763,15.394074,0,0,1,1,1,0,0,2,1
1701002,0,3.8870566,3.8870566,3.8870566,20.130606,0,0,0,0,0,0,0,1,6
1701003,0,3.2739573,3.2739573,3.2739573,20.644976,1,0,0,0,0,0,0,1,2
1701004,0,0.4203411,10.523037,10.523037,14.286185,0,0,1,1,1,0,0,2,1
1701005,0,1.6030121,1.6030121,1.6030121,19.896627,0,0,0,0,0,0,0,2,6
1702001,0,0.41673678,0.41673678,0.41673678,0.41673678,1,0,1,1,1,0,0,3,1
1702002,0,0.37346119,0.37346119,0.37346119,0.37346119,1,0,1,1,1,0,0,1,1
1702003,0,0.36428475,0.36428475,0.36428475,0.36428475,1,1,1,1,0,0,0,2,2
1702004,0,0.54037589,0.54037589,10.275035,10.275035,1,0,1,1,1,0,0,3,1
1702005,0,2.5793762,2.5793762,2.5793762,2.5793762,1,0,1,1,0,1,0,3,2
1702006,0,4.6961594,4.6961594,18.815851,38.893852,0,0,1,1,1,0,0,1,1
1702007,0,0.24671543,0.24671543,0.24671543,20.78079,0,0,1,1,1,0,0,1,1
1702008,0,3.3712189,7.6188526,8.8657856,12.191309,0,0,1,1,1,0,0,1,1
1702009,0,3.9175892,3.9175892,5.7508063,7.3062382,0,0,1,1,1,0,0,1,1
1702010,0,3.4670668,5.754642,6.1922598,6.1922598,0,0,1,1,1,0,0,1,1
1702011,0,0.12792358,0.12792358,0.12792358,0.12792358,1,1,1,1,0,0,0,2,2
1702012,0,0.2146492,0.2146492,0.2146492,0.2146492,1,1,1,1,0,0,0,2,2
1702013,0,0.86382604,0.86382604,0.86382604,0.86382604,1,0,1,1,1,0,0,2,1
1702014,0,4.3691778,4.3691778,13.151825,13.151825,0,0,1,1,1,0,0,1,1
1702015,0,2.3895059,2.3895059,0.082789242,5.5481892,0,0,1,1,1,0,0,1,1
1703001,0,3.5569119,4.1851678,4.1302919,5.8650641,0,0,1,1,1,0,0,1,1
1703002,0,0.78538346,0.78538346,0.78538346,0.78538346,1,0,1,1,1,0,0,3,1
1703003,0,12.770168,14.16685,14.16685,13.697375,0,0,1,1,1,0,0,1,1
1703004,0,18.694237,18.694237,24.053228,23.950312,0,0,0,0,0,0,0,1,6
1703005,0,9.4652681,14.765692,35.904648,35.904648,0,0,0,0,0,0,0,1,6
1703006,0,11.745208,0.63487631,48.63628,48.63628,0,0,1,1,1,0,0,1,1
1704001,0,1.8623564,1.8623564,29.392998,35.5336,0,0,1,0,0,1,1,2,4
1704002,0,0.42046565,2.8014207,19.836651,26.377241,0,0,1,1,1,0,0,1,1
1704003,0,8.3189344,8.3189344,34.868416,35.910416,0,0,1,1,1,0,0,1,1
1704004,0,11.060393,11.045303,28.931746,30.236601,0,0,1,1,1,0,0,1,1
1704005,0,16.245668,18.100306,19.027969,37.308079,0,0,1,1,1,0,0,1,1
1704006,0,3.4223623,3.4223623,14.634506,24.528553,0,0,1,1,0,0,0,1,0
1704007,0,4.8783302,9.9145727,27.093636,25.687149,0,0,1,1,1,0,0,1,1
1704008,0,2.5481596,2.5481596,18.774164,29.563749,0,0,1,1,1,0,0,2,1
1704009,0,0.51402467,0.49222606,25.363455,19.811293,1,0,1,1,1,0,0,3,1
1704010,0,1.2326776,1.238461,26.888233,19.965708,1,0,1,1,1,0,0,2,1
1704011,0,0.53671408,0.51565367,25.33724,19.812416,1,0,1,0,0,1,1,3,4
1704012,0,0.65741211,0.63335049,25.460104,20.033648,1,1,1,1,0,0,0,2,2
1704013,0,0.80732065,0.81250936,26.461985,19.821108,1,1,0,0,0,0,0,2,2
1704014,0,4.0003848,4.0096178,29.628096,20.666122,0,0,1,1,1,0,0,3,1
1705001,0,2.1497881,2.1497881,13.746342,17.168962,0,0,1,1,1,0,0,1,1
1705002,0,0.28446734,0.28446734,15.576547,16.530708,1,0,1,1,1,0,0,2,1
1705003,0,0.57341981,0.57341981,16.190811,16.190811,0,0,1,1,1,0,0,1,1
1705004,0,0.28898281,0.28898281,16.081957,16.081957,1,0,1,1,1,0,0,2,1
1706001,0,3.6160316,5.3210926,3.6160316,13.369992,0,0,1,1,1,0,0,2,1
1706002,0,3.5366583,5.4361072,3.5366583,13.437939,0,0,1,1,1,0,0,2,1
1706003,0,5.6422992,2.5519533,5.861918,12.503717,0,0,1,1,1,0,0,1,1
1706004,0,7.2968159,2.0005262,7.2968159,15.664876,0,0,0,0,0,0,0,2,6
1706005,0,0.3661463,0.3661463,0.3661463,18.6089,1,0,1,1,1,0,0,2,1
1706006,0,4.0678096,4.0678096,4.0678096,21.223982,0,0,0,0,0,0,0,1,6
1706007,0,1.4340767,7.3518519,1.4340767,12.256892,0,0,1,1,1,0,0,2,1
1706008,0,1.4383471,7.3597221,1.4383471,12.172819,0,0,1,1,1,0,0,2,1
1706009,0,5.7123294,5.4706583,5.7123294,7.9892054,0,0,0,0,0,0,0,1,6
1707001,0,5.8621521,5.8621521,10.244648,11.357877,0,0,1,1,1,0,0,2,1
1707002,0,3.0856645,3.0856645,7.1569438,14.062771,0,0,1,1,1,0,0,2,1
1707003,0,7.1340032,7.1340032,11.898087,9.6438198,0,0,0,0,0,0,0,1,6
1707004,0,5.4052725,5.4052725,10.0564,11.312057,0,0,0,0,0,0,0,1,6
1707005,0,5.5493841,5.5493841,10.535698,10.680655,0,0,1,1,1,0,0,2,1
1707006,0,0.6800158,0.6800158,6.3703246,14.907572,1,0,1,1,1,0,0,2,1
1707007,0,0.72741282,0.72741282,5.5963612,15.610293,1,0,1,1,1,0,0,1,1
1707008,0,1.9002239,1.9002239,7.634604,13.615319,0,0,0,0,0,0,0,1,6
1707009,0,1.8339608,1.8339608,4.6976705,16.196247,0,0,0,0,0,0,0,1,6
1707010,0,1.7699386,1.7699386,4.2807693,16.877399,0,0,1,1,1,0,0,2,1
1707011,0,0.12195822,6.5070205,0.12195822,12.382028,0,0,1,1,1,0,0,2,1
1707012,0,0.30212709,0.30212709,4.7366586,10.431006,0,0,1,1,1,0,0,2,1
1707013,0,3.429327,3.429327,5.520412,12.824582,0,0,0,0,0,0,0,1,6
1707014,0,3.81796,3.8190081,1.2332776,13.615019,0,0,0,0,0,0,0,1,6
1707015,0,0.1532224,6.5223637,0.1532224,12.322511,0,0,0,0,0,0,0,2,6
1707016,0,0.14137091,6.5255647,0.14137091,12.351655,0,0,1,1,1,0,0,2,1
1707017,0,0.16355945,6.5478954,0.16355945,12.334119,0,0,0,0,0,0,0,1,6
1707018,0,4.0109272,4.5127444,1.9427379,14.651069,0,0,0,0,0,0,0,1,6
1707019,0,9.4244814,9.4244814,12.076004,12.899574,0,0,1,1,1,0,0,1,1
1707020,0,2.5143089,2.5143089,7.8289065,13.05651,0,0,1,1,1,0,0,1,1
1707021,0,1.7923976,1.7923976,4.2290587,16.940166,0,0,0,0,0,0,0,1,6
1707022,0,2.5338058,2.5338058,7.8472919,13.035885,0,0,1,1,1,0,0,2,1
1707023,0,0.31306836,6.4710546,0.31306836,12.225085,0,0,1,1,1,0,0,2,1
1707024,0,4.0132275,4.0132275,4.6623845,9.2188225,0,0,1,1,1,0,0,1,1
1708001,0,3.5661871,17.688688,21.596102,22.467424,1,0,1,1,1,0,0,2,1
1708002,0,4.3087168,12.994615,23.372524,17.672129,0,0,0,0,0,0,0,1,6
1708003,0,4.25635,13.796803,26.137535,25.751818,0,0,0,0,0,0,0,1,6
1708004,0,1.3936212,12.831129,25.305748,22.030405,0,0,0,0,0,0,0,1,6
1709001,0,5.3281918,8.0333099,19.730598,7.2813835,0,0,1,1,1,0,0,1,1
1709002,0,5.9680314,6.7683492,21.726442,9.6260529,0,0,1,1,1,0,0,2,1
1709003,0,6.5075808,7.8376617,20.573479,9.4896011,0,0,1,1,1,0,0,2,1
1709004,0,6.5728207,7.9402981,20.468878,9.4932814,0,0,1,1,1,0,0,2,1
1709005,0,6.8940287,8.4184322,19.987036,9.5337343,0,0,1,1,1,0,0,2,1
1709006,0,8.3654709,9.4337959,19.773314,11.015308,0,0,0,0,0,0,0,1,6
1709007,0,8.6655006,9.1355085,22.298248,13.328818,0,0,0,0,0,0,0,1,6
1709008,0,7.8522921,10.298715,17.72892,8.9984798,0,0,0,0,0,0,0,1,6
1709009,0,9.7754574,11.668419,17.174248,11.111221,0,0,1,1,1,0,0,1,1
1710001,0,5.593771,11.167466,16.923529,5.593771,0,0,0,0,0,0,0,2,6
1710002,0,7.5808053,8.488862,13.693898,7.5808053,0,0,1,1,1,0,0,2,1
1710003,0,7.6669779,8.5102034,13.662469,7.6669779,0,0,1,1,1,0,0,1,1
1710004,0,7.382834,9.931531,14.726471,7.382834,0,0,1,1,1,0,0,1,1
1710005,0,4.7699018,10.697198,17.615688,4.7699018,0,0,1,1,1,0,0,1,1
1710006,0,3.9336216,9.1457567,19.298319,3.9336216,0,0,0,0,0,0,0,1,6
1710007,0,2.2667704,10.786192,18.564615,2.2667704,0,0,0,0,0,0,0,1,6
1711001,0,5.5268612,10.089996,14.625679,5.5268612,0,0,1,1,1,0,0,1,1
1711002,0,0.27198687,10.44197,19.864756,0.27198687,1,0,1,1,1,0,0,2,1
1711003,0,4.5895481,8.4146309,25.731974,5.7729053,0,0,1,1,1,0,0,1,1
1711004,0,0.24397407,10.422402,19.892759,0.24397407,1,0,1,1,1,0,0,2,1
1711005,0,6.4501314,10.237966,13.321506,7.5314884,0,0,1,1,1,0,0,1,1
1711006,0,5.9142132,7.2141199,9.5678568,10.953156,0,0,1,1,1,0,0,1,1
1711007,0,7.2810817,8.4582024,12.866207,7.2810817,0,0,1,1,1,0,0,1,1
1711008,0,4.0868368,6.576715,9.7953281,17.089117,0,0,1,1,1,0,0,1,1
1712001,0,7.3383255,12.377731,27.643591,9.0281906,0,0,0,0,0,0,0,1,6
1712002,0,8.2963657,11.365648,23.987474,8.2963657,1,0,1,1,1,0,0,2,1
1712003,0,4.4376845,14.442074,18.588074,4.4376845,0,0,0,0,0,0,0,1,6
1712004,0,5.4595022,14.218679,16.140184,8.5938616,0,0,0,0,0,0,0,1,6
1712005,0,2.8967845,12.425979,14.048425,13.644847,0,0,0,0,0,0,0,1,6
1712006,0,7.0004168,7.0004168,20.009607,14.814759,0,0,0,0,0,0,0,1,6
1713001,0,5.1420574,8.9630022,28.861671,8.9692011,0,0,1,1,1,0,0,1,1
1713002,0,5.903779,9.1181812,32.779076,13.07135,0,0,1,1,1,0,0,1,1
1713003,0,4.6488032,4.6488032,33.261147,15.421878,1,0,0,0,0,0,0,2,2
1713004,0,4.6697264,4.6697264,33.327137,15.237189,1,0,1,1,1,0,0,3,1
1713005,0,3.1667504,5.9028425,30.461817,10.37376,0,0,1,1,1,0,0,1,1
1713006,0,4.9629922,5.410419,32.433563,12.342774,0,0,1,1,1,0,0,1,1
1714001,0,1.3266995,3.6683412,24.421247,6.8750353,0,0,0,0,0,0,0,1,6
1714002,0,2.637908,3.768065,23.972969,7.7717156,0,0,1,1,1,0,0,1,1
1714003,0,1.441492,5.6238322,24.306568,4.7450314,1,0,0,0,0,0,0,1,2
1714004,0,2.1831622,6.6262846,21.962313,4.2663941,0,0,0,0,0,0,0,1,6
1714005,0,2.4127958,2.4127958,29.616816,10.904703,0,0,0,0,0,0,0,1,6
1714006,0,1.224008,2.7376146,27.841206,8.7046146,0,0,1,1,1,0,0,2,1
1714008,0,1.4602356,3.7353427,25.56419,6.6400328,0,0,0,0,0,0,0,1,6
1715001,0,0.56467879,0.56467879,27.473026,10.419791,1,0,1,0,0,1,1,3,4
1715002,0,2.1610401,2.1610401,26.689783,10.870419,0,0,0,0,0,0,0,1,6
1715003,0,3.3837996,4.9270759,28.958603,15.06825,0,0,0,0,0,0,0,1,6
1715004,0,3.0176356,6.9916816,27.077312,17.099907,0,0,1,1,1,0,0,1,1
1715005,0,2.1521103,2.1521103,28.188078,12.031624,0,0,0,0,0,0,0,1,6
1715006,0,9.5226784,2.7018521,9.5226784,22.654522,0,0,0,0,0,0,0,1,6
1715007,0,2.3953738,2.3953738,25.811239,9.9765425,0,0,0,0,0,0,0,1,6
1715008,0,2.1265972,2.1265972,25.870674,9.7075911,0,0,0,0,0,0,0,1,6
1715010,0,1.1528177,1.1528177,28.070616,9.843174,0,0,1,1,1,0,0,1,1
1715011,0,1.2966135,5.2312608,27.687536,7.6413927,0,0,0,0,0,0,0,1,6
1715012,0,2.8297658,6.5764346,28.690172,8.5642405,0,0,1,1,1,0,0,1,1
1716001,0,5.0621514,5.0621514,23.577679,10.016692,0,0,0,0,0,0,0,1,6
1716002,0,5.0327148,5.5360403,22.732777,9.2753601,0,1,1,1,0,0,0,2,0
1716003,0,7.475924,8.4997606,29.077063,17.151745,0,0,1,1,1,0,0,2,1
1716004,0,6.9768939,6.9768939,27.886648,19.170094,0,0,1,1,1,0,0,1,1
1716005,0,8.70156,8.70156,25.654615,15.412477,0,0,1,1,1,0,0,1,1
1716006,0,5.9634919,5.9634919,24.630903,12.261062,0,0,1,1,1,0,0,2,1
1716007,0,3.1110291,3.1110291,27.049099,11.939919,0,0,1,1,1,0,0,1,1
1716008,0,5.2847633,5.2847633,24.446821,11.405676,0,1,1,1,0,0,0,2,0
1716009,0,5.4468951,5.4468951,24.841303,11.968776,0,1,1,1,0,0,0,2,0
1717001,0,12.721235,10.639224,13.147243,26.113886,0,0,1,1,0,0,0,1,0
1717004,0,9.7680378,9.7680378,12.890363,21.359623,1,0,0,0,0,0,0,2,2
1717005,0,10.222636,10.222636,12.157181,19.702082,0,0,0,0,0,0,0,1,6
1717006,0,11.320685,11.320685,11.077052,20.117102,0,0,1,1,1,0,0,1,1
1717007,0,8.2292137,8.2292137,14.788947,17.096395,0,0,0,0,0,0,0,1,6
1717008,0,4.1083302,4.1083302,17.289822,18.50136,0,0,1,1,1,0,0,1,1
1717009,0,7.5083551,7.5083551,14.151539,15.884009,0,0,0,0,0,0,0,1,6
1718001,0,6.5658574,6.5658574,8.8302727,13.125506,0,0,1,1,1,0,0,2,1
1718002,0,8.7009621,8.7009621,10.040236,13.81964,0,1,1,1,0,0,0,1,0
1718003,0,5.035646,5.035646,6.3764319,10.952057,0,1,0,0,0,0,0,1,0
1718004,0,3.785902,7.0176649,3.785902,7.7762938,0,0,1,1,1,0,0,1,1
1718005,0,10.327518,10.327518,8.2548704,17.456825,0,0,0,0,0,0,0,1,6
1718006,0,10.959707,10.959707,11.739896,15.113356,0,1,0,0,0,0,0,1,0
1718007,0,6.8604679,6.345202,8.37749,11.972264,0,0,0,0,0,0,0,1,6
1718008,0,3.2882376,3.2882376,10.223742,16.097788,0,0,0,0,0,0,0,1,6
1718009,0,0.44007725,0.44007725,7.4868407,12.523883,1,0,1,1,1,0,0,2,1
1719001,0,5.6092596,7.8531957,5.6092596,7.8531957,0,0,1,1,1,0,0,1,1
1719002,0,5.2282472,7.195682,5.2282472,8.3882999,0,0,0,0,0,0,0,1,6
1719003,0,2.1234236,5.0697236,2.1234236,5.0697236,1,0,0,0,0,0,0,2,2
1719004,0,4.5392866,6.9839606,4.5392866,6.9839606,0,0,0,0,0,0,0,1,6
1720001,0,2.5115347,8.378459,8.378459,8.378459,0,0,1,1,1,0,0,1,1
1720002,0,7.7512069,11.744729,11.744729,11.744729,0,0,0,0,0,0,0,1,6
1720003,0,4.8618569,9.5656958,9.5656958,9.5656958,0,0,1,0,0,1,1,1,4
1720004,0,5.3540058,11.733329,11.733329,11.733329,0,0,1,1,1,0,0,1,1
1720005,0,0.32228079,6.8986177,6.8986177,6.8986177,1,0,1,1,1,0,0,3,1
1720008,0,2.5003269,9.3388882,9.3388882,9.3388882,0,0,0,0,0,0,0,1,6
1720009,0,3.3847258,3.8408656,3.8408656,3.8408656,0,0,0,0,0,0,0,1,6
1720010,0,3.9340794,5.8064952,5.8064952,5.8064952,0,0,1,1,1,0,0,2,1
1720011,0,1.4217397,5.7537851,5.7537851,5.7537851,0,0,1,0,0,1,1,1,4
1720012,0,4.8850117,7.7373347,7.7373347,7.7373347,0,0,0,0,0,0,0,2,6
1720013,0,5.420382,7.9958553,7.9958553,7.9958553,0,0,0,0,0,0,0,1,6
1720014,0,0.82266867,7.0936685,7.0936685,7.0936685,0,0,0,0,0,0,0,1,6
1720015,0,2.893574,5.8182282,5.8182282,5.8182282,0,0,0,0,0,0,0,1,6
1720016,0,1.7877104,6.9606586,6.9606586,6.9606586,0,0,0,0,0,0,0,1,6
1720017,0,2.8012104,7.6783113,7.6783113,7.6783113,0,0,0,0,0,0,0,1,6
1720018,0,1.8351542,5.3400459,5.3400459,5.3400459,0,0,1,0,0,1,1,1,4
1721001,0,0.76817876,0.76817876,29.454062,17.254408,0,0,1,1,1,0,0,1,1
1721002,0,1.6591219,1.6591219,29.498861,16.040241,0,0,1,1,1,0,0,1,1
1721003,0,2.546283,2.546283,26.289562,19.268366,0,0,1,1,1,0,0,1,1
1721004,0,2.4215643,4.8480043,24.825939,19.600746,0,0,1,1,1,0,0,1,1
1721005,0,1.2733294,6.1122541,23.666071,20.535404,0,0,1,1,1,0,0,2,1
1721006,0,1.0001042,6.4608884,24.140116,19.840523,0,0,1,1,1,0,0,2,1
1721008,0,0.60418975,0.60418975,28.33905,18.100018,1,1,0,0,0,0,0,3,2
1721009,0,4.1725225,4.1725225,25.366707,21.644968,0,0,0,0,0,0,0,1,6
1721010,0,3.4701869,3.4701869,32.10997,15.892224,0,0,0,0,0,0,0,1,6
1721011,0,3.5422802,3.5422802,32.220417,15.719919,0,0,0,0,0,0,0,1,6
1722001,0,3.7949617,9.8475304,32.012978,15.339821,0,0,1,0,0,1,1,1,4
1722002,0,5.8418088,7.6467595,31.719213,23.105318,0,0,1,0,0,1,1,1,4
1722003,0,8.5930729,8.5930729,33.622959,20.999428,0,0,1,0,0,1,1,1,4
1722004,0,8.6270103,10.142718,34.496387,22.579617,0,0,1,0,0,1,1,1,4
1722005,0,6.875659,6.875659,33.628201,18.697741,0,0,1,0,0,1,1,1,4
1722006,0,9.7424641,9.7424641,32.523643,23.380814,1,0,1,1,1,0,0,2,1
1722007,0,6.6331472,6.6331472,30.314369,21.766174,0,0,1,1,1,0,0,1,1
1722008,0,7.5612154,7.5612154,28.477737,23.72958,0,0,1,0,0,1,1,1,4
1722009,0,5.107604,5.107604,28.259485,21.667404,0,0,1,1,1,0,0,1,1
1722010,0,11.81439,9.9021378,33.425392,22.361145,0,0,1,1,1,0,0,1,1
1722011,0,12.721169,7.5311422,26.297138,17.638515,0,0,1,1,1,0,0,1,1
1722012,0,7.6923389,11.336617,17.636999,17.636999,0,0,1,1,1,0,0,1,1
1722013,0,7.5404229,8.3968124,35.114044,18.803917,0,0,1,1,1,0,0,1,1
1722014,0,3.478296,11.066913,34.432415,19.392666,0,0,1,1,1,0,0,1,1
1723001,0,9.0060253,12.921675,12.921675,12.921675,0,0,0,0,0,0,0,1,6
1723002,0,10.225692,14.939148,14.939148,14.939148,0,0,0,0,0,0,0,1,6
1723003,0,8.4014893,13.572893,13.572893,13.572893,1,0,1,1,1,0,0,2,1
1723004,0,7.6469517,13.065028,13.065028,13.065028,0,0,0,0,0,0,0,1,6
1724001,0,13.124973,9.9693022,21.244522,15.448359,0,0,1,1,1,0,0,1,1
1724002,0,9.2603273,7.0191989,16.648315,16.455624,0,0,0,0,0,0,0,1,6
1724003,0,0.27300897,13.120809,17.852283,3.7658989,0,0,1,1,1,0,0,1,1
1724004,0,6.6177773,8.9852571,15.663974,4.0082965,0,0,1,1,1,0,0,1,1
1724005,0,13.126134,2.988265,21.308483,11.834013,1,0,1,1,1,0,0,2,1
1724006,0,14.027309,2.1425991,21.627775,10.948445,1,0,1,0,0,1,1,2,4
