PC 1,PC 2,cluster
0.274,-3.085,5
0.029,-3.1,5
-0.303,-3.747,5
-0.246,-3.745,5
0.247,-1.041,5
0.266,-3.729,5
0.312,-3.723,5
-0.186,-3.113,5
-0.385,-3.123,5
-0.218,-3.113,5
-0.337,-3.119,5
-0.358,-3.75,5
-0.391,-3.753,5
-0.097,-3.741,5
0.27,-3.726,5
0.044,-1.051,5
0.071,-1.048,5
0.032,-0.418,5
-0.258,-3.744,5
-0.539,-3.127,5
0.019,-3.102,5
-0.35,-3.12,5
-0.25,-3.75,5
0.111,-3.727,5
0.187,-3.721,5
0.385,-3.713,5
0.223,-3.717,5
0.382,-3.711,5
0.345,-3.713,5
0.175,-3.719,5
0.195,-3.717,5
0.217,-3.718,5
-0.112,-1.47,5
-0.04,-0.425,5
-0.047,-1.058,5
-0.016,-1.055,5
0.009,-1.053,5
-0.774,-1.508,5
0.164,-3.721,5
0.289,-3.714,5
0.074,-3.095,5
-0.615,-1.494,5
0.967,-3.674,5
0.642,-3.057,5
0.333,-3.706,5
0.046,-3.724,5
-0.011,-3.73,5
-0.14,-3.734,5
0.327,-3.708,5
-0.11,-3.736,5
0.233,-3.716,5
-0.391,-3.75,5
0.411,-3.708,5
0.503,-3.07,5
-0.004,-3.739,5
-0.576,-2.129,5
-0.704,-2.135,5
-0.432,-2.493,5
-0.525,-3.128,5
-0.166,-3.738,5
-0.662,-2.764,5
-0.242,-2.115,5
-0.104,-3.736,5
-0.165,-3.738,5
-0.615,-2.13,5
-0.363,-3.119,5
-0.206,-3.744,5
0.306,-3.713,5
-0.147,-3.737,5
-0.185,-3.737,5
0.157,-3.724,5
-0.306,-3.116,5
-0.481,-2.756,5
-0.365,-3.749,5
-0.143,-3.736,5
-0.183,-3.738,5
-0.196,-3.735,5
-0.306,-3.113,5
-0.314,-3.741,5
-0.567,-2.123,5
-0.563,-2.123,5
0.173,-3.722,5
-0.417,-3.747,5
-0.292,-3.745,5
-0.434,-3.752,5
-0.247,-3.742,5
-0.303,-3.744,5
-0.41,-3.12,5
-0.49,-3.126,5
-0.171,-3.738,5
-0.419,-3.754,5
0.131,-3.723,5
-0.277,-3.743,5
-0.337,-3.75,5
0.154,-3.731,5
0.193,-3.729,5
0.234,-3.727,5
0.139,-3.732,5
0.133,-3.731,5
-0.201,-2.113,5
-0.762,-1.507,5
0.092,-3.724,5
0.03,-3.737,5
0.038,-3.73,5
0.139,-3.723,5
0.257,-3.727,5
0.338,-3.085,5
0.45,-3.711,5
0.252,-3.722,5
0.094,-3.725,5
-0.004,-3.73,5
0.09,-3.728,5
0.097,-3.724,5
0.121,-3.725,5
0.123,-3.725,5
-0.284,-3.116,5
0.107,-3.724,5
0.086,-3.734,5
-0.417,-3.752,5
-0.374,-2.116,5
-0.254,-3.744,5
-0.451,-3.122,5
-0.407,-3.752,5
-0.464,-3.753,5
-0.279,-3.112,5
-0.512,-3.127,5
-0.336,-3.118,5
-0.541,-1.497,5
-0.375,-3.12,5
-0.433,-2.493,5
-0.789,-1.509,5
-0.597,-2.762,5
-0.359,-3.748,5
-0.299,-3.113,5
-0.546,-3.758,5
-0.336,-1.495,5
0.084,-3.107,5
-0.323,-3.116,5
-0.339,-3.749,5
-0.255,-3.115,5
-0.517,-3.757,5
-0.564,-3.128,5
-0.285,-3.743,5
-0.327,-3.117,5
-0.274,-1.492,5
6.754,-0.121,6
9.146,1.104,6
10.955,0.175,6
8.333,0.017,6
6.659,3.059,6
6.838,-0.116,6
7.128,-0.09,6
7.345,1.682,6
7.122,1.544,6
7.366,-0.07,6
7.163,0.454,6
6.852,3.709,6
8.012,0.996,6
7.867,2.792,6
6.982,0.439,6
9.066,2.295,6
12.488,0.849,6
10.772,1.386,6
7.708,-0.022,6
14.18,0.393,6
11.609,0.764,6
12.498,1.462,6
10.484,0.173,6
12.067,0.254,6
13.056,3.144,6
8.814,3.918,6
11.815,0.812,6
9.017,1.749,6
8.21,1.02,6
8.342,1.788,6
8.984,1.1,6
9.174,1.668,6
9.166,1.669,6
10.131,1.722,6
13.37,0.898,6
9.104,0.633,6
12.776,-2.422,6
8.94,2.251,6
9.194,0.637,6
13.432,-1.757,6
6.861,-0.05,6
8.101,0.019,6
8.079,3.839,6
9.788,0.115,6
6.338,-0.071,6
7.215,-0.053,6
8.146,3.211,6
7.228,-0.035,6
5.261,0.341,6
5.33,0.975,6
3.825,3.531,6
14.852,2.596,6
8.652,0.05,6
8.69,0.053,6
7.187,-0.06,6
20.707,0.665,7
19.008,0.571,7
18.666,3.362,7
19.729,1.239,7
19.012,1.197,7
22.203,1.388,7
22.006,0.748,7
20.588,3.216,7
21.223,3.065,7
21.459,1.348,7
21.024,1.318,7
21.715,0.728,7
20.002,6.0,7
20.589,1.296,7
20.649,3.475,7
21.587,1.347,7
20.777,0.665,7
20.704,2.936,7
20.075,0.633,7
