FACILITY_ID,FACILITY_TYPE,URBAN,MIN_AIR_2015,MIN_AIR_2016,MIN_GROUND_2015,MIN_GROUND_2016,ON_GRID,ON_GRID_AVL,SOLAR_ONL,SOLAR_INC,DIESEL_ONL,DIESEL_INC
1918002,3,0,79,71,9,14,0,1,0,0,1,1
1918003,1,0,80,73,20,24,0,1,0,0,1,1
1918004,1,0,85,75,10,15,0,1,0,0,1,1
1918005,3,0,82,72,6,12,0,1,1,1,0,0
1918006,1,0,85,75,10,15,0,1,0,0,1,1
1918007,1,0,80,37,53,49,0,1,0,0,0,0
1918008,2,0,81,38,52,49,0,1,1,1,0,0
1918009,1,0,74,51,49,29,0,1,1,1,0,0
1918010,3,0,90,75,15,21,0,1,0,1,0,1
1918011,1,0,95,70,20,25,0,1,0,0,1,1
1918012,1,0,93,72,18,23,0,1,0,0,1,1
1918013,2,0,85,73,16,17,0,1,0,0,1,1
1918014,1,0,96,79,25,28,0,1,0,0,0,0
1918015,3,1,76,66,4,8,0,1,0,1,0,1
1918016,1,0,78,69,5,11,0,1,0,0,1,1
1918017,1,0,81,73,10,16,0,1,0,0,1,1
1918018,1,0,70,60,7,2,0,1,0,0,1,1
1918019,1,0,54,43,23,18,1,1,0,0,0,0
1918020,2,0,52,41,25,20,1,1,0,0,0,0
1918021,3,0,53,41,25,20,1,1,0,1,0,0
1918022,1,0,62,52,14,8,0,1,0,0,1,1
1919001,3,0,37,23,23,37,1,1,0,1,0,0
1919002,1,0,34,20,20,34,1,1,0,0,0,0
1919003,1,0,33,19,19,33,1,1,0,0,0,0
1919004,2,0,35,21,21,35,1,1,0,0,0,0
1919005,1,0,67,53,33,31,1,1,0,0,0,0
1919006,1,0,46,32,12,46,1,1,0,0,0,0
1919007,1,0,64,50,12,54,1,1,0,0,0,0
1919008,1,0,50,37,7,50,1,1,0,0,0,0
1919009,3,0,42,51,37,42,1,1,0,0,0,0
1919010,2,0,41,27,24,41,1,1,0,0,0,0
1919011,2,0,39,25,25,39,1,1,0,0,0,0
1919012,1,0,40,28,28,32,0,1,0,0,1,1
1919013,1,0,47,37,28,24,1,1,0,0,0,0
1919014,1,0,57,49,21,19,1,1,0,0,0,0
1919015,1,0,58,50,22,21,1,1,0,0,0,0
1919016,1,0,65,58,19,19,0,1,0,0,0,0
1919017,1,0,80,76,36,25,0,1,0,0,0,0
1920001,1,0,81,67,28,58,1,1,0,0,0,0
1920002,1,0,87,73,35,58,1,1,0,0,0,0
1920003,1,0,102,75,73,75,1,1,0,0,0,0
1920004,2,1,102,88,53,61,1,1,0,0,0,0
1920005,1,0,110,84,64,69,0,1,0,0,0,0
1921001,2,0,77,64,35,32,0,1,0,0,0,0
1921002,1,0,77,63,35,32,1,1,0,0,0,0
1921003,1,0,80,66,36,33,1,1,0,0,0,0
1921004,1,0,97,84,35,35,1,1,0,0,0,0
1921005,1,0,100,87,45,45,1,1,0,0,0,0
1921006,1,0,97,84,44,43,1,1,0,0,0,0
1921007,1,0,105,94,52,52,1,1,0,0,0,0
1921008,2,1,90,77,38,36,1,1,0,0,0,0
1922001,1,0,92,74,51,53,0,1,0,0,0,0
1922002,1,0,95,62,46,50,0,1,0,0,0,0
1922003,1,1,95,56,41,45,0,1,0,0,0,0
1922004,1,0,81,44,54,57,0,1,0,0,0,0
1922005,2,1,91,64,50,53,0,1,1,1,0,0
1922006,1,0,101,82,67,66,0,1,0,0,0,0
1922007,1,0,84,81,63,64,0,1,0,0,0,0
1922008,1,0,77,73,74,75,0,1,0,0,0,0
1922009,1,0,90,74,72,72,0,1,0,0,0,0
1922010,1,0,87,69,76,77,0,1,0,0,0,0
1923001,1,0,54,50,55,50,0,1,1,1,0,0
1923002,1,0,54,49,54,49,0,1,0,0,0,0
1923003,1,0,59,59,63,60,0,1,0,0,0,0
1923004,1,0,75,32,62,42,0,1,1,1,0,0
1923005,2,1,57,56,54,57,0,1,0,0,1,1
1923006,1,0,52,51,50,53,0,1,0,0,0,0
1923007,2,0,57,56,54,58,0,1,0,0,0,0
1923008,1,0,59,56,56,60,0,1,1,1,0,0
1924001,1,0,41,16,53,10,1,1,0,0,0,0
1924002,1,0,48,21,61,19,0,1,0,0,0,0
1924003,1,0,48,17,60,17,0,1,0,0,0,0
1924004,1,0,52,19,63,21,0,1,0,0,1,1
1924005,1,0,42,17,54,12,0,1,0,0,0,0
1924006,3,1,44,1,56,14,1,1,0,0,0,0
1924007,1,0,50,8,61,17,0,1,0,0,1,1
1924008,1,0,50,8,62,17,0,1,0,0,0,0
1924009,1,0,52,11,63,18,0,1,0,0,0,0
1924010,2,0,69,29,63,36,0,1,0,0,1,1
1924011,1,0,72,29,63,40,0,1,0,0,1,1
1924012,1,0,44,6,57,18,1,1,0,0,0,0
1924013,1,0,45,8,58,20,1,1,0,0,0,0
1924014,1,0,43,11,57,21,1,1,0,0,0,0
1924015,1,0,43,13,57,23,0,1,1,1,0,0
1924016,1,0,42,15,56,24,0,1,0,0,0,0
1924017,1,0,42,19,57,28,0,1,0,0,0,0
1924018,2,0,45,21,60,31,0,1,1,1,0,0
1924019,2,0,45,21,60,31,0,1,1,1,0,0
1924020,1,0,52,28,59,39,0,1,0,0,0,0
1924021,1,0,45,34,29,40,0,1,0,0,0,0
1925001,1,0,36,54,54,8,0,1,0,0,0,0
1925002,1,0,37,56,56,5,0,1,0,0,0,0
1925003,2,0,40,60,55,2,0,1,0,0,1,1
1925004,1,0,25,25,15,25,1,1,0,0,0,0
1925005,2,0,25,25,15,25,1,1,0,0,0,0
1925006,1,0,43,43,33,23,0,1,0,0,1,1
1925007,2,0,50,50,40,16,0,1,1,1,0,0
1925008,1,0,36,58,55,5,0,1,0,0,0,0
1925009,1,0,39,39,30,39,0,1,1,1,0,0
1925010,1,0,41,41,32,41,0,1,0,0,0,0
1925011,1,0,38,60,57,3,0,1,0,0,0,0
1928001,1,0,70,56,31,36,1,1,0,0,0,0
1928002,1,0,45,31,21,42,1,1,0,0,0,0
1928003,1,0,47,33,23,39,1,1,0,0,0,0
1928004,3,1,53,39,24,36,1,1,0,0,0,0
1928005,1,0,67,53,25,40,1,1,0,0,0,0
1928006,1,0,73,59,35,34,1,1,0,0,0,0
1928007,1,0,71,57,27,41,1,1,0,0,0,0
1929001,2,1,1,1,1,1,1,1,0,0,0,0
1929002,2,1,1,1,1,1,1,1,0,1,0,0
1929004,1,1,19,19,9,19,1,1,0,0,0,0
1929005,3,1,13,13,2,13,1,1,0,1,0,0
1929006,2,1,1,1,1,1,1,1,0,1,0,0
1929007,2,1,1,1,1,1,1,1,0,0,0,0
1929008,2,1,1,1,1,1,0,1,0,0,0,0
1929009,2,1,1,1,1,1,1,1,0,0,0,0
1929010,2,1,11,11,1,11,1,1,0,0,0,0
1929011,2,1,11,11,0,11,1,1,0,0,0,0
1929012,3,1,1,1,1,1,1,1,0,1,0,0
1929013,3,1,1,1,1,1,1,1,0,0,0,0
1929014,3,1,1,1,1,1,1,1,0,1,0,0
1929015,2,1,0,0,1,0,1,1,0,0,0,0
1929016,2,1,9,9,9,1,1,1,0,0,0,0
1929017,1,1,11,11,10,1,1,1,0,0,0,0
1929018,2,1,7,7,6,4,1,1,0,1,0,0
1929019,1,1,2,2,2,2,1,1,0,0,0,0
1929020,2,1,1,1,1,1,1,1,0,0,0,0
1929021,3,1,1,1,1,1,1,1,0,0,0,0
1929022,2,1,1,1,1,1,1,1,0,0,0,0
1929023,2,1,1,1,1,1,1,1,0,0,0,0
1929025,2,1,1,1,1,1,1,1,0,0,0,0
1929026,2,1,1,1,0,1,1,1,0,0,0,0
1929027,1,1,1,1,1,1,0,1,0,0,0,0
1929028,2,1,1,1,1,1,1,1,0,0,0,0
1929029,2,1,10,10,10,0,0,1,0,0,0,0
1930001,1,0,63,63,53,10,0,1,0,0,0,0
1930002,1,0,15,15,13,14,1,1,0,0,0,0
1930003,1,0,33,33,31,32,1,1,0,0,0,0
1930004,1,0,30,30,27,30,0,1,0,0,0,0
1930005,1,0,24,24,22,24,1,1,0,0,0,0
1930006,2,0,19,19,19,19,0,1,0,0,0,0
1930007,1,0,8,8,7,8,1,1,0,0,0,0
1930008,1,0,63,53,58,24,0,1,0,0,0,0
1930009,1,0,49,49,47,19,0,1,0,0,0,0
1930010,1,0,28,28,27,28,1,1,0,0,0,0
1930011,1,0,20,20,20,20,1,1,0,0,0,0
1930012,1,0,36,36,30,36,0,1,0,0,0,0
1930013,1,0,32,32,24,32,0,1,0,0,0,0
1930014,1,0,18,18,10,18,0,1,0,0,0,0
2001001,1,0,14,18,18,39,0,0,0,0,0,0
2001002,1,0,16,16,16,36,1,0,0,0,0,0
2001003,2,0,16,17,17,38,0,0,0,0,1,1
2001004,1,0,4,7,13,29,1,0,0,0,0,0
2001005,2,0,9,8,16,32,1,0,0,0,0,0
2001006,2,0,17,17,17,28,1,0,0,0,0,0
2001007,1,0,10,15,20,36,1,0,0,0,0,0
2001008,1,0,16,21,18,21,1,0,0,0,0,0
2001009,2,0,16,21,18,21,1,0,0,1,0,0
2001010,1,0,11,20,12,18,1,0,0,0,0,0
2001011,1,0,11,17,11,16,1,0,0,0,0,0
2001012,2,0,17,15,12,16,0,0,0,0,1,1
2001013,1,0,8,18,8,18,1,0,0,0,0,0
2001014,1,0,4,16,11,22,1,0,0,0,0,0
2001015,3,0,5,14,14,24,1,0,0,1,0,0
2001016,1,0,1,13,14,22,1,0,0,0,0,0
2001017,2,0,7,14,14,14,1,0,0,0,0,0
2001018,2,0,8,9,10,17,1,0,0,0,0,0
2001019,1,0,7,4,10,22,1,0,0,0,0,0
2001020,1,0,1,8,10,31,1,0,0,0,0,0
2001021,1,0,5,7,9,32,1,0,0,0,0,0
2001022,2,0,5,1,12,25,1,0,0,0,0,0
2001023,2,0,5,9,5,17,1,0,0,0,0,0
2001024,1,0,3,9,3,21,1,0,0,0,0,0
2001025,3,0,1,1,9,18,0,0,1,1,0,0
2001026,3,0,6,0,0,25,0,0,1,1,0,0
2001027,2,1,5,8,6,24,1,0,0,0,0,0
2001028,2,0,1,3,6,23,1,0,0,0,0,0
2002001,3,1,0,0,0,30,1,0,0,0,0,1
2002002,2,1,1,1,1,30,1,0,0,1,0,0
2002003,3,0,1,13,1,18,0,0,1,1,0,0
2002004,2,0,7,11,11,15,0,0,0,1,0,0
2002005,1,0,5,11,5,16,0,0,0,0,1,1
2002006,2,0,10,13,11,18,0,0,0,0,0,0
2002007,1,0,7,10,10,14,0,0,0,0,0,0
2002008,2,0,4,7,7,11,0,0,0,0,1,1
2002009,2,0,3,12,13,15,0,0,0,0,0,0
2002010,1,0,6,13,13,16,0,0,0,0,0,0
2002011,1,0,3,3,3,30,0,0,1,1,0,0
2002012,1,0,6,6,6,25,0,0,0,0,1,1
2002013,2,1,0,0,0,30,1,0,0,1,0,0
2002014,2,1,0,0,0,30,1,0,0,1,0,0
2003001,3,1,0,0,11,15,0,0,1,1,0,0
2003002,2,0,0,0,11,16,0,0,0,1,0,1
2003003,1,0,7,7,7,25,0,0,0,0,0,0
2003004,1,0,7,7,8,22,0,0,0,0,0,0
2003005,1,0,4,4,11,15,0,0,0,0,0,0
2003006,1,0,7,7,10,17,0,0,0,0,0,0
2003007,1,0,8,8,8,21,0,0,0,0,0,0
2003008,1,0,4,4,4,22,0,0,0,0,0,0
2003009,1,0,5,5,5,22,0,0,0,0,0,0
2003010,2,0,0,0,11,16,0,0,0,1,0,1
2003011,2,0,0,0,11,16,0,0,0,1,0,1
2003012,1,0,6,6,6,21,0,0,0,0,0,0
2003013,2,0,5,5,5,21,0,0,0,0,1,1
2003014,1,0,2,12,12,33,0,0,0,0,0,0
2003015,1,0,1,10,10,32,0,0,0,0,0,0
2003016,2,0,1,1,1,25,0,0,0,0,1,1
2003017,1,0,5,6,6,30,0,0,0,0,0,0
2003018,1,0,5,8,8,30,0,0,0,0,0,0
2003019,1,0,6,6,6,31,0,0,0,0,0,0
2003020,2,0,0,0,11,15,0,0,0,1,0,1
2004001,1,0,7,7,7,7,1,0,0,0,0,0
2004002,1,0,9,9,9,9,1,0,0,0,0,0
2004003,2,0,8,8,8,8,1,0,0,0,0,0
2004004,1,0,10,10,10,10,1,0,0,0,0,0
2004005,1,0,11,16,16,16,1,0,0,0,0,0
2004006,2,0,16,16,16,16,1,0,0,0,0,0
2004007,1,0,11,13,16,20,0,0,0,0,0,0
2004008,1,0,13,13,13,13,1,0,0,0,0,0
2004009,1,0,10,16,16,16,1,0,0,0,0,0
2004010,1,0,11,11,11,11,1,0,0,0,0,0
2004011,1,0,11,11,11,11,1,0,0,0,0,0
2004012,2,0,7,7,7,7,1,0,0,0,0,0
2004013,1,0,10,10,10,10,1,0,0,0,0,0
2004014,1,0,15,15,15,15,0,0,0,0,0,0
2004015,2,1,13,13,13,13,1,0,0,0,0,0
2004017,1,0,11,11,11,11,1,0,0,0,0,0
2004018,2,0,10,10,10,10,1,0,0,0,0,0
2004019,1,0,13,14,14,14,1,0,0,0,0,0
2004020,1,0,12,15,15,15,1,0,0,0,0,0
2004021,1,0,13,13,13,13,1,0,0,0,0,0
2004022,1,0,13,15,15,15,1,0,0,0,0,0
2004023,1,0,8,8,8,8,1,0,0,0,0,0
2005001,1,0,7,7,7,7,1,0,0,0,0,0
2005002,1,0,4,4,4,4,1,0,0,0,0,0
2005003,1,0,5,5,5,5,1,0,0,0,0,0
2005004,3,1,2,2,2,2,1,0,0,1,0,0
2005005,1,0,7,11,11,11,0,0,1,1,0,0
2005006,2,0,7,7,7,7,0,0,1,1,0,0
2005007,1,0,3,3,3,3,1,0,0,0,0,0
2005008,1,0,4,4,4,4,0,0,0,0,0,0
2005009,2,0,5,5,5,5,0,0,1,1,0,0
2005010,2,0,4,4,4,4,1,0,0,1,0,0
2005011,1,0,6,6,6,6,0,0,0,0,0,0
2005012,1,0,7,21,21,21,0,0,1,1,0,0
2005013,1,0,5,18,18,18,0,0,0,0,0,0
2005014,1,0,6,15,15,15,0,0,0,0,0,0
2005015,1,0,8,15,15,15,0,0,0,0,0,0
2005016,2,0,4,13,13,13,0,0,0,0,1,1
2005017,2,0,4,13,13,13,0,0,1,1,0,0
2005018,1,0,6,6,6,6,1,0,0,1,0,0
2005019,2,0,0,0,0,0,1,0,0,1,0,0
2005020,1,0,4,13,13,13,0,0,0,0,0,0
2005021,2,0,13,13,13,13,0,0,1,1,0,0
2005022,1,0,7,7,7,7,0,0,1,1,0,0
2005023,1,0,5,5,5,5,1,0,0,0,0,0
2005024,1,0,3,3,3,3,1,0,0,0,0,0
2005025,1,0,6,6,6,6,1,0,0,0,0,0
2005026,1,0,5,5,5,5,1,0,0,0,0,0
2005027,1,0,6,6,6,6,1,0,0,0,0,0
2006001,3,0,8,15,15,15,0,0,0,0,1,1
2006002,1,0,12,19,19,19,0,0,0,0,1,1
2006003,2,0,12,20,20,20,0,0,1,1,0,0
2006004,2,0,13,19,19,19,0,0,1,1,0,0
2006005,1,0,21,28,14,14,0,0,0,0,0,0
2006006,1,0,18,23,17,17,0,0,0,0,1,1
2006007,2,0,15,25,21,21,0,0,1,1,0,0
2006008,1,0,16,26,22,22,0,0,0,0,0,0
2006009,2,0,15,24,21,21,0,0,1,1,0,0
2006010,3,1,14,25,24,24,0,0,1,1,0,0
2006011,1,0,10,24,24,24,0,0,0,0,0,0
2006012,1,0,7,22,22,22,0,0,0,0,0,0
2006013,1,0,12,27,27,27,0,0,0,0,0,0
2006014,1,0,13,28,28,28,0,0,0,0,0,0
2006015,1,0,14,29,29,29,0,0,0,0,0,0
2006016,2,0,15,29,29,29,0,0,1,1,0,0
2006017,1,0,19,32,26,26,0,0,0,0,0,0
2006018,1,0,22,33,21,21,0,0,0,0,0,0
2006019,2,0,21,30,19,19,0,0,0,0,0,0
2006020,1,0,21,29,18,18,0,0,0,0,0,0
2006021,1,0,19,33,13,13,0,0,0,0,0,0
2006022,2,0,27,33,20,26,0,0,1,1,0,0
2006023,1,0,27,33,21,26,0,0,0,0,0,0
2006024,1,0,19,33,32,32,0,0,0,0,0,0
2006025,1,0,14,11,14,39,0,0,0,0,0,0
2006026,1,0,22,36,29,31,0,0,0,0,0,0
2006027,1,0,17,29,25,25,0,0,0,0,0,0
2006028,2,0,20,31,12,12,0,0,1,1,0,0
2006029,1,0,26,32,20,22,0,0,0,0,0,0
2006030,1,0,17,30,27,27,0,0,0,0,0,0
2006031,1,0,17,32,32,32,0,0,0,0,0,0
2007001,1,0,11,22,15,28,0,0,1,1,0,0
2007002,3,1,23,34,24,38,0,0,1,1,0,0
2007003,1,0,27,36,23,32,0,0,1,1,0,0
2007004,2,0,18,26,13,28,0,0,1,1,0,0
2007005,1,0,22,24,12,23,0,0,1,1,0,0
2007006,1,0,12,22,9,25,0,0,1,1,0,0
2007007,2,0,24,38,26,31,0,0,1,1,0,0
2007008,2,0,24,38,26,31,0,0,1,1,0,0
2007009,1,0,25,40,28,35,0,0,0,0,1,1
2007010,1,0,25,40,30,37,0,0,0,0,0,0
2007011,1,0,23,38,31,39,0,0,0,0,0,0
2007012,1,0,24,37,30,39,0,0,0,0,0,0
2007013,1,0,25,33,29,43,0,0,0,0,0,0
2007014,1,0,24,23,23,49,0,0,0,0,0,0
2007015,2,0,18,22,22,50,0,0,0,0,0,0
2007016,1,0,17,28,28,50,0,0,0,0,0,0
2007017,2,0,17,27,27,50,0,0,1,1,0,0
2007018,2,0,25,28,28,47,0,0,0,0,0,0
2007019,2,0,26,31,29,44,0,0,0,0,1,1
2007020,1,0,26,29,29,44,0,0,0,0,0,1
2007021,1,0,23,38,31,39,0,0,0,0,0,1
2007022,2,0,23,31,27,41,0,0,0,0,1,1
2007023,1,0,19,29,23,37,0,0,0,0,0,0
2007024,2,0,16,25,25,37,0,0,0,0,0,0
2007025,1,0,18,28,28,41,0,0,0,0,1,1
2007026,1,0,24,31,31,44,0,0,0,0,0,0
2008001,2,1,2,2,2,2,0,0,0,1,0,0
2008002,2,1,1,1,1,1,0,0,0,1,0,0
2008003,3,1,1,1,1,1,1,0,0,0,0,1
2008004,2,1,2,2,2,2,0,0,1,1,0,0
2008005,3,1,2,2,2,2,0,0,0,0,0,0
2008006,2,1,1,1,1,1,0,0,1,1,0,0
2008007,2,0,5,5,5,10,0,0,1,1,0,0
2008008,1,0,5,11,5,15,0,0,0,0,0,0
2008009,3,1,1,1,1,1,1,0,0,1,0,0
2008010,2,1,1,1,1,1,1,0,0,1,0,0
2008011,3,1,0,0,0,0,1,0,0,1,0,0
2008012,2,1,1,1,1,1,1,0,0,1,0,0
2008013,3,1,0,0,0,0,1,0,0,1,0,0
2008014,2,1,1,1,1,1,1,0,0,1,0,0
2008015,2,1,1,1,1,1,1,0,0,1,0,0
2008016,2,1,2,2,2,2,1,0,0,1,0,0
2008017,3,1,2,2,2,2,0,0,1,1,0,0
2008018,2,0,2,14,15,12,0,0,0,0,0,0
2009002,1,0,6,7,6,7,0,0,0,0,0,0
2009003,1,0,1,15,4,16,0,0,0,0,1,1
2009004,2,0,0,12,0,12,0,0,0,0,0,0
2009005,2,0,5,12,5,12,0,0,0,1,0,0
2009006,2,0,5,11,14,12,0,0,0,0,1,1
2009007,1,0,8,12,12,14,0,0,1,1,0,0
2009008,1,0,6,7,11,11,0,0,0,0,1,1
2009009,2,0,9,12,11,10,0,0,0,0,0,0
2009010,2,0,8,8,12,16,0,0,0,0,1,1
2009011,3,0,2,2,16,20,0,0,1,1,0,0
2010001,2,0,9,19,20,20,0,0,0,0,1,1
2010002,1,0,10,18,20,21,0,0,0,0,0,0
2010003,1,0,6,18,20,21,0,0,0,0,0,0
2010004,1,0,4,16,19,21,0,0,0,0,0,0
2010005,1,0,5,16,16,19,1,0,0,0,0,0
2010006,1,0,3,9,14,14,1,0,0,0,0,0
2010007,2,0,5,16,20,21,1,0,0,0,0,0
2010008,1,0,9,13,20,20,1,0,0,0,0,0
2010009,1,0,13,8,16,16,1,0,0,0,0,0
2010010,2,0,12,6,13,13,1,0,0,0,0,0
2010011,1,0,8,7,12,12,1,0,0,0,0,0
2010012,1,0,10,6,10,10,1,0,0,0,0,0
2010013,2,0,3,7,12,16,1,0,0,0,0,0
2010014,2,0,6,10,12,18,1,0,0,0,0,0
2010015,1,0,6,6,16,16,1,0,0,0,0,0
2010016,1,0,4,7,7,22,1,0,0,0,0,0
2010017,1,0,8,4,11,11,0,0,0,0,1,1
2010018,2,0,8,8,21,20,1,0,0,1,0,0
2010019,1,0,4,8,8,19,0,0,0,0,0,0
2010020,1,0,8,8,13,13,1,0,0,0,0,0
2010021,1,0,3,4,11,11,1,0,0,0,0,0
2010022,1,0,5,7,15,15,1,0,0,0,0,0
2010023,1,0,8,9,15,15,1,0,0,0,0,0
2010024,1,0,7,10,16,17,1,0,0,0,0,0
2010025,1,0,10,10,18,20,0,0,0,0,0,0
2010026,1,0,3,6,7,7,1,0,0,0,0,0
2010034,2,0,11,11,12,12,1,0,0,0,0,0
2011001,1,0,4,4,16,29,1,0,0,0,0,0
2011002,1,0,10,4,10,20,1,0,0,0,0,0
2011003,2,0,1,1,11,31,1,0,0,0,0,0
2011004,2,1,4,4,12,34,1,0,0,1,0,0
2011005,2,1,4,4,11,34,1,0,0,1,0,0
2011006,2,1,4,4,12,34,1,0,0,1,0,0
2011007,2,0,6,6,13,25,1,0,0,0,0,0
2011008,3,1,1,1,11,31,1,0,0,1,0,0
2011009,1,0,8,8,10,23,1,0,0,0,0,0
2011010,1,0,16,8,16,25,0,0,0,0,0,0
2011011,2,0,10,10,10,22,0,0,0,0,1,1
2011012,1,0,11,11,14,27,0,0,0,0,0,0
2011013,2,0,11,11,11,27,0,0,0,0,1,1
2011014,1,0,6,6,6,24,0,0,0,0,0,0
2011015,1,0,6,6,6,30,0,0,0,0,0,0
2011016,1,0,19,2,20,16,0,0,0,0,0,0
2011017,2,0,9,9,9,30,0,0,0,0,1,1
2011018,1,0,13,6,17,28,0,0,0,0,0,0
2011019,1,0,12,3,13,26,0,0,0,0,0,0
2011020,2,0,10,5,10,22,0,0,0,0,1,1
2012001,2,0,11,11,11,11,1,0,0,0,0,0
2012002,1,0,11,13,13,13,1,0,0,0,0,0
2012003,1,0,6,15,6,7,1,0,0,0,0,0
2012004,2,0,6,12,15,22,1,0,0,0,0,0
2012005,1,0,4,6,6,6,1,0,0,0,0,0
2012006,1,0,6,6,12,12,1,0,0,0,0,0
2012007,1,0,10,10,14,21,1,0,0,0,0,0
2012008,1,0,3,11,21,23,1,0,0,0,0,0
2012009,1,0,6,15,19,19,1,0,0,0,0,0
2012010,3,1,0,11,21,22,1,0,0,0,0,0
2012011,1,0,8,14,15,15,1,0,0,0,0,0
2012012,1,0,10,15,17,21,1,0,0,0,0,0
2012013,1,0,6,13,21,22,0,0,0,0,0,0
2012014,1,0,4,7,17,26,1,0,0,0,0,0
2012015,1,0,8,15,15,15,1,0,0,0,0,0
2101001,1,0,108,80,54,78,0,0,0,0,0,0
2101002,2,0,115,75,60,82,0,0,0,0,1,1
2101003,1,0,114,66,72,87,0,0,0,0,0,0
2101004,1,0,108,56,83,89,0,0,0,0,0,0
2102001,1,0,70,24,54,61,0,0,0,0,0,0
2102002,2,0,86,47,73,77,0,0,0,0,1,1
2102003,1,0,92,58,82,85,0,0,0,0,0,0
2102004,1,0,76,54,71,70,0,0,0,0,0,0
2102005,1,0,78,60,75,74,0,0,0,0,0,0
2102006,1,0,74,40,61,65,0,0,0,0,0,0
2102007,1,0,60,42,52,53,0,0,0,0,0,0
2102008,1,0,62,17,48,55,0,0,0,0,0,0
2103001,1,0,39,14,27,37,1,0,0,0,0,0
2103002,1,0,51,23,32,37,1,0,0,0,0,0
2103003,1,0,51,14,35,43,1,0,0,0,0,0
2103004,3,1,48,0,39,49,1,0,0,1,0,0
2103005,1,0,49,21,39,51,1,0,0,0,0,0
2104001,3,0,100,38,87,88,0,0,0,0,1,1
2104002,1,0,86,38,74,81,0,0,0,0,0,0
2104003,1,0,82,34,69,76,0,0,0,0,0,0
2104004,1,0,92,44,78,84,0,0,0,0,0,0
2104005,1,0,95,41,82,88,0,0,0,0,0,0
2104006,1,0,95,32,84,90,0,0,0,0,0,0
2104007,1,0,93,15,83,88,0,0,0,0,0,0
2105001,2,1,3,0,0,0,0,0,0,0,1,1
2105002,1,0,0,2,3,0,0,0,0,0,0,0
2105003,1,0,7,7,7,7,0,0,0,0,0,0
2105004,3,0,2,2,2,2,1,0,0,0,0,0
2105005,2,0,5,4,4,4,0,0,0,0,1,1
2105006,1,0,18,11,11,11,0,0,0,0,0,0
2106001,3,0,0,0,9,9,1,0,0,0,0,1
2106002,1,0,5,5,14,14,0,0,0,0,0,0
2106003,1,0,1,1,10,10,0,0,0,0,0,0
2106004,1,0,1,1,8,8,0,0,0,0,0,0
2106005,1,0,6,6,6,5,0,0,0,0,1,1
2106006,1,0,8,9,8,9,0,0,0,0,0,0
2106007,1,0,5,9,5,7,0,0,0,0,1,1
2107001,3,1,1,1,1,1,1,0,0,1,0,0
2107002,1,0,3,7,6,10,1,0,0,0,0,0
2107003,2,0,1,6,6,4,1,0,0,0,0,0
2107005,1,0,1,3,3,1,1,0,0,0,0,0
2107006,1,0,2,2,2,2,1,0,0,0,0,0
2107007,1,0,7,8,1,8,1,0,0,0,0,0
2107008,1,0,9,9,9,19,1,0,0,0,0,0
2107009,2,0,9,9,9,18,1,0,0,0,0,0
2107010,1,0,3,3,3,9,1,0,0,0,0,0
2108001,1,0,14,42,14,4,0,0,0,0,0,0
2108002,1,0,12,40,12,2,0,0,0,0,0,0
2108003,1,0,10,40,10,0,0,0,0,0,1,1
2108004,1,0,8,38,8,2,0,0,0,0,0,0
2108005,1,0,8,28,8,11,0,0,1,1,0,0
2108006,2,1,1,33,1,9,0,0,1,1,0,0
2108007,1,0,4,29,4,11,0,0,0,0,0,0
2108008,1,0,10,35,10,7,0,0,0,0,0,0
2109001,1,0,48,41,19,41,0,0,0,0,1,1
2109002,1,0,21,43,18,11,0,0,0,0,1,1
2109003,2,0,20,43,19,10,0,0,0,0,1,1
2109004,1,0,22,42,17,12,0,0,0,0,1,1
2109005,2,0,28,36,17,18,1,0,0,0,0,0
2109006,3,0,30,30,13,27,1,0,0,0,0,1
2109007,1,0,29,31,20,23,0,0,0,0,0,0
2109008,2,1,31,38,1,23,0,0,0,1,0,1
2109009,1,0,30,35,5,22,1,0,0,0,0,0
2109010,1,0,38,38,6,33,0,0,0,0,0,0
2109011,1,0,25,25,24,47,0,0,0,0,1,1
2110001,1,0,18,18,18,44,0,0,0,0,1,1
2110002,1,0,10,10,10,45,1,0,0,0,0,0
2110003,1,0,18,18,18,38,1,0,0,0,0,0
2110004,1,1,6,6,0,31,1,0,0,0,0,0
2110005,2,0,23,13,13,25,1,0,0,0,0,0
2110006,2,0,22,11,11,22,1,0,0,0,0,0
2110007,1,0,13,13,13,37,1,0,0,0,0,0
2110008,1,0,11,11,11,41,1,0,0,0,0,1
2110009,1,0,13,13,13,43,1,0,0,0,0,0
2110010,1,0,20,20,20,43,1,0,0,0,0,0
2110011,2,1,2,2,2,37,1,0,0,1,0,0
2110012,3,1,2,2,2,37,1,0,0,1,0,0
2111001,1,0,30,30,30,46,0,0,0,0,0,0
2111002,2,0,37,37,36,45,0,0,0,0,0,0
2111003,1,0,37,37,35,45,0,0,0,0,0,0
2111004,1,0,38,38,37,45,0,0,0,0,0,0
2111005,1,0,41,41,41,47,0,0,0,0,0,0
2112001,2,0,6,17,6,6,1,0,0,0,0,0
2112002,1,0,11,15,10,11,1,0,0,0,0,1
2112003,1,0,9,9,5,13,1,0,0,0,0,0
2112004,2,0,6,9,6,6,1,0,0,0,0,0
2112005,3,0,12,1,1,12,1,0,0,0,0,0
2112006,1,0,16,5,5,16,1,0,0,0,0,0
