FACILITY_ID;GOV;DISTRICT;FACILITY_TYPE;URBAN;MIN_AIR_2015;MIN_AIR_2016;MIN_GROUND_2015;MIN_GROUND_2016;ON_GRID;ON_GRID_AVL;SOLAR_ONL;SOLAR_INC;DIESEL_ONL;DIESEL_INC;cluster
1116004;Ibb;Dhi Sufal;2;1;1;1;1;8;1;0;0;1;0;0;2
2008015;Dhamar;Dhmar City;2;1;1;1;1;1;1;0;0;1;0;0;2
2919021;Amran;Khammer;2;1;1;1;1;37;0;0;0;0;0;0;2
1520006;Taiz;Salh;2;1;0;0;0;0;0;0;0;0;0;0;2
2911003;Amran;Raydah;2;1;1;1;10;21;1;0;0;1;0;0;2
1915016;Hadramout;Ash Shahr;1;1;24;2;2;2;1;1;0;0;0;0;2
1116008;Ibb;Dhi Sufal;3;1;0;0;7;13;1;0;0;1;0;0;2
1115003;Ibb;As Sayyani;1;1;4;4;4;14;0;0;0;0;0;0;2
1821018;Al-Hodaida;Al Hawak;2;1;1;1;0;1;1;0;0;0;0;0;2
1308003;Capital Secretariat;Ma'ain;2;1;1;2;2;1;1;1;0;0;0;1;4
1929001;Hadramout;Al Mukalla City;2;1;1;1;1;1;1;1;0;0;0;0;2
1118003;Ibb;Al mashan nah;3;1;4;2;1;4;1;0;0;1;0;0;2
2919037;Amran;Khammer;2;1;1;1;1;36;1;0;0;1;0;0;2
1521001;Taiz;Al Ma'afer;3;1;1;8;7;4;1;0;0;1;0;0;2
1929002;Hadramout;Al Mukalla City;2;1;1;1;1;1;1;1;0;1;0;0;2
1304004;Capital Secretariat;Assafi'yah;2;1;1;1;2;3;1;1;0;1;0;0;2
2506004;Lahj;Halmeen;3;1;14;13;13;13;1;0;0;1;0;0;2
1306020;Capital Secretariat;Al Whdh;3;1;1;1;1;2;1;1;0;1;0;0;2
1821014;Al-Hodaida;Al Hawak;2;1;0;1;1;3;1;0;0;0;0;0;2
1519018;Taiz;Al Qahirah;2;1;1;1;0;0;1;0;0;1;0;0;2
1408016;Al-baida;Mukayras;3;1;0;0;0;0;1;0;0;0;0;0;2
2011008;Dhamar;Dawran Aness;3;1;1;1;11;31;1;0;0;1;0;0;2
1910003;Hadramout;Say'un;1;1;34;48;11;3;1;1;0;1;0;0;2
2407001;Aden;SAIRAH;3;1;1;1;1;1;1;1;0;1;0;0;2
1112005;Ibb;Jiblah;3;1;1;1;1;3;1;0;0;0;0;0;2
1820005;Al-Hodaida;Al Khawkhah;2;1;1;1;1;1;0;0;0;0;0;0;2
2316007;Sana'a;Jahanh;2;1;0;3;0;16;1;0;0;0;0;0;2
1702012;Hajjah;Harad;2;1;0;0;0;0;1;0;0;1;0;0;2
2919001;Amran;Khammer;3;1;0;0;0;37;1;0;0;1;0;0;2
1309002;Capital Secretariat;Ath'thaorah;3;1;1;1;1;4;1;1;0;1;0;0;2
1822006;Al-Hodaida;Al mina;2;1;1;1;2;2;1;0;0;0;0;0;2
1914001;Hadramout;Ad Dis;1;1;68;43;43;43;1;1;0;0;0;0;2
1823008;Al-Hodaida;Al Hali;2;1;0;0;0;0;1;0;0;1;0;0;2
1302007;Capital Secretariat;Shu'Aub;3;1;1;1;1;3;1;1;0;0;0;0;2
1520002;Taiz;Salh;3;1;0;1;0;0;1;0;0;1;0;0;2
1910013;Hadramout;Say'un;1;1;28;42;6;4;1;1;0;0;0;0;2
1702003;Hajjah;Harad;2;1;0;0;0;0;1;0;0;1;0;0;2
1910024;Hadramout;Say'un;2;1;26;39;1;7;1;1;0;1;0;0;2
1112004;Ibb;Jiblah;2;1;1;1;1;3;1;0;0;0;0;0;2
1211015;Abyan;khanfir;2;1;13;0;0;0;1;0;0;0;0;0;2
2008005;Dhamar;Dhmar City;3;1;2;2;2;2;0;0;0;0;0;0;2
1519012;Taiz;Al Qahirah;2;1;1;1;0;0;1;0;0;0;0;0;2
1519011;Taiz;Al Qahirah;2;1;0;0;0;0;1;0;0;1;0;0;2
1728014;Hajjah;Hajjah City;2;1;1;1;1;1;1;0;0;0;0;0;2
1305006;Capital Secretariat;As Sabain;3;1;1;1;2;3;1;1;0;1;0;0;2
2008012;Dhamar;Dhmar City;2;1;1;1;1;1;1;0;0;1;0;0;2
1519005;Taiz;Al Qahirah;3;1;1;1;0;1;0;0;0;0;0;0;2
1915002;Hadramout;Ash Shahr;2;1;50;25;25;25;1;1;0;1;0;0;2
2915008;Amran;Amran;2;1;1;3;16;3;1;0;0;0;0;0;2
1518008;Taiz;Al Mudhaffar;3;1;0;0;1;0;1;0;0;1;0;0;2
1519014;Taiz;Al Qahirah;2;1;1;1;0;1;1;0;0;1;0;0;2
1309008;Capital Secretariat;Ath'thaorah;3;1;1;1;2;2;1;1;0;1;0;0;2
1804001;Al-Hodaida;Assaleef;1;1;2;2;2;64;1;0;0;0;0;0;2
1929009;Hadramout;Al Mukalla City;2;1;1;1;1;1;1;1;0;0;0;0;2
1910023;Hadramout;Say'un;2;1;24;37;2;9;1;1;0;0;0;0;2
1306011;Capital Secretariat;Al Whdh;3;1;0;1;0;1;1;1;0;1;0;0;2
2902007;Amran;Huth;2;1;1;1;20;17;0;0;0;0;0;0;2
2915013;Amran;Amran;2;1;1;1;20;3;0;0;0;0;0;0;2
1305002;Capital Secretariat;As Sabain;3;1;2;2;2;2;1;1;0;1;0;0;2
2402005;Aden;Ash Shaikh Outhman;2;1;0;11;0;0;1;1;0;0;0;0;2
1917003;Hadramout;Ghail Ba Wazir;1;0;6;17;14;15;1;1;0;1;0;0;2
2301016;Sana'a;Hamdan;3;1;1;4;4;7;1;0;0;0;0;0;2
1821017;Al-Hodaida;Al Hawak;2;1;1;1;0;1;1;0;0;0;0;0;2
1814003;Al-Hodaida;Ad Durayhimi;2;1;0;0;0;0;0;0;0;0;0;0;2
1107002;Ibb;Al Makhadir;3;1;0;4;3;10;1;0;0;1;0;0;2
1119014;Ibb;Ad dihar;2;1;2;1;1;2;1;0;0;1;0;0;2
1915001;Hadramout;Ash Shahr;1;1;32;6;6;6;1;1;0;0;0;0;2
1119006;Ibb;Ad dihar;3;1;4;3;1;4;0;0;0;0;0;0;2
2310022;Sana'a;Manakha;2;1;0;0;36;35;1;0;0;1;0;0;2
1518007;Taiz;Al Mudhaffar;2;1;1;2;0;0;1;0;0;1;0;0;2
1519013;Taiz;Al Qahirah;3;1;1;1;0;1;1;0;0;1;0;0;2
1907015;Hadramout;Al Qatn;2;0;1;15;7;1;1;1;0;1;0;0;2
1203003;Abyan;Jayshan;1;1;37;45;20;37;0;0;0;0;0;0;2
1308009;Capital Secretariat;Ma'ain;2;1;1;1;1;2;1;1;0;0;0;1;4
1405005;Al-baida;Az Zahir;2;1;9;9;2;2;0;0;0;0;0;0;2
1910001;Hadramout;Say'un;1;1;42;55;10;11;1;1;0;1;0;0;2
2001027;Dhamar;Al Hada;2;1;5;8;6;24;1;0;0;0;0;0;2
2507002;Lahj;Radfan;3;1;1;1;1;23;1;0;0;0;0;0;2
2919035;Amran;Khammer;2;1;1;1;1;37;1;0;0;1;0;0;2
1719003;Hajjah;Sharas;2;1;2;5;2;5;0;0;0;0;0;0;2
1914002;Hadramout;Ad Dis;1;1;70;46;46;46;1;1;0;0;0;0;2
1917008;Hadramout;Ghail Ba Wazir;2;1;3;3;3;3;1;1;0;1;0;0;2
1208001;Abyan;Al Wade'a;3;1;2;2;2;13;1;0;0;0;0;0;2
1207006;Abyan;Sarar;2;1;35;26;31;8;1;0;0;1;0;0;2
2117001;Shabwa;Rodhoom;3;1;44;2;27;40;1;0;0;0;0;0;2
1305001;Capital Secretariat;As Sabain;3;1;0;0;2;2;1;1;0;1;0;0;2
1102002;Ibb;Yarim;3;1;0;0;0;0;1;0;0;1;0;0;2
1811001;Al-Hodaida;Al Hajjaylah;2;1;19;0;24;56;0;0;0;0;0;0;2
1505016;Taiz;Maqbanah;2;1;0;0;0;0;1;0;0;1;0;0;2
1211016;Abyan;khanfir;1;1;13;0;0;0;1;0;0;0;0;0;2
1821009;Al-Hodaida;Al Hawak;3;1;0;1;0;2;1;0;0;0;0;0;2
2706015;Al-Mahweet;Hufash;3;1;17;0;11;27;0;0;0;1;0;1;4
2911001;Amran;Raydah;3;1;0;0;9;20;1;0;0;0;0;0;2
1520007;Taiz;Salh;2;1;1;1;0;0;1;0;0;1;0;0;2
1908011;Hadramout;Shibam;2;0;15;23;11;11;1;1;0;1;0;0;2
2910013;Amran;Kharef;1;1;7;5;14;23;1;0;0;1;0;0;2
1306001;Capital Secretariat;Al Whdh;3;1;1;1;1;1;1;1;0;1;0;0;2
1411010;Al-baida;Assawadyah;2;1;1;1;1;13;0;0;0;0;0;0;2
1908005;Hadramout;Shibam;1;1;13;26;2;5;1;1;0;0;0;0;2
1910027;Hadramout;Say'un;2;1;24;37;1;9;0;1;0;0;0;0;2
1821005;Al-Hodaida;Al Hawak;2;1;0;1;1;2;1;0;0;0;0;0;2
1405006;Al-baida;Az Zahir;2;1;2;2;2;2;0;0;0;0;0;0;2
2512021;Lahj;Al Maqatirah;2;1;8;4;5;1;1;0;0;1;0;0;2
1310008;Capital Secretariat;Bani Al Harith;3;1;2;2;5;6;0;1;0;0;0;0;2
2002002;Dhamar;Jahran;2;1;1;1;1;30;1;0;0;1;0;0;2
1116003;Ibb;Dhi Sufal;2;1;0;0;0;8;1;0;0;1;0;0;2
2404004;Aden;Al-Buraiqeh;2;1;3;15;2;3;1;1;0;0;0;0;2
1304011;Capital Secretariat;Assafi'yah;3;1;1;1;2;2;1;1;0;1;0;0;2
1822007;Al-Hodaida;Al mina;2;1;0;1;2;2;1;0;0;0;0;0;2
1306003;Capital Secretariat;Al Whdh;2;1;0;1;1;1;1;1;0;1;0;0;2
2109008;Shabwa;Markhah Assufla;2;1;31;38;1;23;0;0;0;1;0;1;4
1519004;Taiz;Al Qahirah;3;1;1;1;0;0;1;0;0;1;0;0;2
1908006;Hadramout;Shibam;2;1;10;23;2;3;1;1;0;1;0;0;2
1308012;Capital Secretariat;Ma'ain;2;1;1;1;3;2;1;1;0;0;0;0;2
1119009;Ibb;Ad dihar;2;1;4;2;1;4;1;0;0;1;0;0;2
2107001;Shabwa;Baihan;3;1;1;1;1;1;1;0;0;1;0;0;2
1102001;Ibb;Yarim;3;1;1;1;1;1;1;0;0;1;0;0;2
1118006;Ibb;Al mashan nah;2;1;4;3;2;4;1;0;0;1;0;0;2
1303004;Capital Secretariat;Az'zal;2;1;1;1;1;2;0;1;0;0;0;0;2
1518009;Taiz;Al Mudhaffar;3;1;1;1;0;0;1;0;0;1;0;0;2
3104019;Rimah;Kusmah;2;1;1;22;15;41;0;0;0;1;0;0;2
1306019;Capital Secretariat;Al Whdh;3;1;1;1;1;2;1;1;0;1;0;0;2
1304006;Capital Secretariat;Assafi'yah;3;1;1;1;2;2;1;1;0;1;0;0;2
2915027;Amran;Amran;1;1;9;3;13;17;1;0;0;0;0;0;2
2915028;Amran;Amran;2;1;2;5;14;5;1;0;0;0;0;0;2
1518004;Taiz;Al Mudhaffar;2;1;0;0;0;0;1;0;0;1;0;0;2
2401005;Aden;Dar Sad;2;1;1;9;1;1;1;1;0;1;0;0;2
1819001;Al-Hodaida;Hays;3;1;1;1;28;28;1;0;0;1;0;0;2
2008010;Dhamar;Dhmar City;2;1;1;1;1;1;1;0;0;1;0;0;2
1115004;Ibb;As Sayyani;1;1;3;3;3;13;1;0;0;0;0;0;2
1910007;Hadramout;Say'un;1;1;36;50;13;5;1;1;0;0;0;0;2
1823007;Al-Hodaida;Al Hali;2;1;0;0;0;0;1;0;0;1;0;0;2
1505020;Taiz;Maqbanah;2;1;0;0;0;0;1;0;0;1;0;0;2
2011006;Dhamar;Dawran Aness;2;1;4;4;12;34;1;0;0;1;0;0;2
1915007;Hadramout;Ash Shahr;1;1;51;26;26;26;1;1;0;0;0;0;2
1907019;Hadramout;Al Qatn;2;0;24;10;10;24;1;1;0;1;0;0;2
1520008;Taiz;Salh;3;1;0;1;0;0;1;0;0;1;0;0;2
2904006;Amran;Al  Qaflah;3;1;1;1;1;1;0;0;0;0;0;1;4
1910014;Hadramout;Say'un;1;1;18;32;8;11;1;1;0;0;0;0;2
1929005;Hadramout;Al Mukalla City;3;1;13;13;2;13;1;1;0;1;0;0;2
2911002;Amran;Raydah;2;1;1;1;8;19;1;0;0;1;0;0;2
1409008;Al-baida;Al Baida City;2;1;1;1;1;1;1;0;0;1;0;0;2
2512008;Lahj;Al Maqatirah;2;1;5;4;5;4;1;0;0;0;0;0;2
1210001;Abyan;Zungobar;2;1;1;1;1;1;1;0;0;0;0;0;2
1702011;Hajjah;Harad;2;1;0;0;0;0;1;0;0;1;0;0;2
1823011;Al-Hodaida;Al Hali;1;1;2;2;2;2;0;0;0;0;0;0;2
1308007;Capital Secretariat;Ma'ain;2;1;1;1;1;1;1;1;0;0;0;1;4
1306010;Capital Secretariat;Al Whdh;3;1;1;1;2;2;1;1;0;0;0;1;4
1205002;Abyan;Sibah;2;1;20;16;13;14;1;0;0;0;0;0;2
1908004;Hadramout;Shibam;1;1;7;21;2;2;1;1;0;0;0;0;2
1821004;Al-Hodaida;Al Hawak;1;1;1;0;1;2;1;0;0;0;0;0;2
1910002;Hadramout;Say'un;1;1;40;54;11;9;1;1;0;0;0;0;2
2508010;Lahj;Al Milah;2;1;0;11;0;25;1;0;0;0;0;0;2
2905001;Amran;Shiharah;2;1;5;12;12;12;0;0;0;0;0;0;2
2302016;Sana'a;Arhab;2;1;1;1;1;1;1;0;0;1;0;0;2
2011005;Dhamar;Dawran Aness;2;1;4;4;11;34;1;0;0;1;0;0;2
1119002;Ibb;Ad dihar;2;1;3;2;1;3;0;0;0;0;0;0;2
2902012;Amran;Huth;2;1;0;0;20;16;1;0;0;1;0;0;2
2919002;Amran;Khammer;2;1;0;0;0;36;1;0;0;1;0;0;2
1308010;Capital Secretariat;Ma'ain;3;1;1;1;3;1;1;1;0;0;0;1;4
2919036;Amran;Khammer;2;1;1;1;1;36;1;0;0;1;0;0;2
1929014;Hadramout;Al Mukalla City;3;1;1;1;1;1;1;1;0;1;0;0;2
1515004;Taiz;As Shims'yatayan;2;1;1;8;1;1;1;0;0;1;0;0;2
2305014;Sana'a;Sanhan;2;1;2;2;3;2;1;0;0;1;0;0;2
1728008;Hajjah;Hajjah City;1;1;1;1;1;1;1;0;0;0;0;0;2
1102007;Ibb;Yarim;2;1;2;2;2;2;1;0;0;1;0;0;2
1929007;Hadramout;Al Mukalla City;2;1;1;1;1;1;1;1;0;0;0;0;2
1929008;Hadramout;Al Mukalla City;2;1;1;1;1;1;0;1;0;0;0;0;2
1929011;Hadramout;Al Mukalla City;2;1;11;11;0;11;1;1;0;0;0;0;2
1406003;Al-baida;Dhi Na'im;2;1;0;0;0;0;1;0;0;1;0;0;2
1910006;Hadramout;Say'un;2;1;40;54;10;9;1;1;0;0;0;0;2
1304001;Capital Secretariat;Assafi'yah;3;1;0;0;0;2;1;1;0;1;0;0;2
1918015;Hadramout;Daw'an;3;1;76;66;4;8;0;1;0;1;0;1;4
2404005;Aden;Al-Buraiqeh;2;1;2;12;0;0;1;1;0;0;0;0;2
1310012;Capital Secretariat;Bani Al Harith;3;1;3;3;4;3;0;1;0;0;0;0;2
1119007;Ibb;Ad dihar;3;1;4;3;1;4;1;0;0;1;0;0;2
1713003;Hajjah;Qafl Shamer;2;1;5;5;33;15;0;0;0;0;0;0;2
1908002;Hadramout;Shibam;2;1;9;22;1;1;1;1;0;0;0;0;2
1118007;Ibb;Al mashan nah;3;1;4;3;2;4;1;0;0;0;0;1;4
1910005;Hadramout;Say'un;1;1;39;52;11;8;1;1;0;0;0;0;2
1909001;Hadramout;Sah;2;1;46;50;30;42;1;1;0;1;0;0;2
1907017;Hadramout;Al Qatn;1;1;10;4;4;10;1;1;0;1;0;0;2
2701001;Al-Mahweet;Shibam and Kawkaban;1;1;0;0;25;18;1;0;0;0;0;0;2
2005004;Dhamar;Utmah;3;1;2;2;2;2;1;0;0;1;0;0;2
1107004;Ibb;Al Makhadir;2;1;0;1;0;9;1;0;0;1;0;0;2
1304007;Capital Secretariat;Assafi'yah;2;1;1;1;2;2;1;1;0;1;0;0;2
1519015;Taiz;Al Qahirah;3;1;1;1;0;1;1;0;0;1;0;0;2
2002013;Dhamar;Jahran;2;1;0;0;0;30;1;0;0;1;0;0;2
1302008;Capital Secretariat;Shu'Aub;3;1;0;0;0;1;1;1;0;0;0;0;2
1310016;Capital Secretariat;Bani Al Harith;3;1;1;1;2;5;1;1;0;1;0;0;2
1520010;Taiz;Salh;3;1;1;1;1;1;1;0;0;1;0;0;2
1701003;Hajjah;Bakil Al Mir;1;1;3;3;3;21;0;0;0;0;0;0;2
1929004;Hadramout;Al Mukalla City;1;1;19;19;9;19;1;1;0;0;0;0;2
2915023;Amran;Amran;2;1;0;0;17;0;1;0;0;1;0;0;2
2115008;Shabwa;Ar-rawdah;2;1;14;6;21;6;1;0;0;1;0;0;2
1416005;Al-baida;Al Arrsh;3;1;1;1;1;1;1;0;0;1;0;0;2
1728009;Hajjah;Hajjah City;2;1;1;1;1;1;1;0;0;1;0;0;2
2008016;Dhamar;Dhmar City;2;1;2;2;2;2;1;0;0;1;0;0;2
2008011;Dhamar;Dhmar City;3;1;0;0;0;0;1;0;0;1;0;0;2
2402006;Aden;Ash Shaikh Outhman;2;1;0;11;0;0;1;1;0;0;0;0;2
2008009;Dhamar;Dhmar City;3;1;1;1;1;1;1;0;0;1;0;0;2
1408017;Al-baida;Mukayras;2;1;3;3;3;3;1;0;0;1;0;0;2
2916003;Amran;Maswar;3;1;12;0;12;14;1;0;0;1;0;0;2
1929027;Hadramout;Al Mukalla City;1;1;1;1;1;1;0;1;0;0;0;0;2
1929022;Hadramout;Al Mukalla City;2;1;1;1;1;1;1;1;0;0;0;0;2
2116007;Shabwa;Mayfa'ah;2;1;0;2;8;8;1;0;0;0;0;0;2
3007010;Al-Dhala;Jahaf;2;1;4;13;5;7;1;0;0;0;0;0;2
1911013;Hadramout;Tareem;2;0;48;61;4;16;1;1;0;1;0;0;2
2115007;Shabwa;Ar-rawdah;1;1;6;8;12;12;0;0;0;0;0;0;2
1117005;Ibb;Mudhaykhirah;3;1;10;1;1;1;1;0;0;1;0;0;2
1822005;Al-Hodaida;Al mina;2;1;1;1;1;1;1;0;0;0;0;0;2
1910011;Hadramout;Say'un;2;0;24;38;5;8;1;1;0;1;0;0;2
1302009;Capital Secretariat;Shu'Aub;3;1;0;0;0;1;1;1;0;0;0;0;2
1305012;Capital Secretariat;As Sabain;2;1;0;0;2;2;1;1;0;1;0;0;2
1823009;Al-Hodaida;Al Hali;3;1;2;2;1;2;0;0;0;0;0;0;2
1303005;Capital Secretariat;Az'zal;2;1;1;1;1;3;0;1;0;0;0;0;2
2113011;Shabwa;Ataq;3;1;0;0;0;0;1;0;0;1;0;0;2
1304002;Capital Secretariat;Assafi'yah;2;1;0;0;0;2;1;1;0;0;0;0;2
1906003;Hadramout;Al Abr;2;1;133;0;0;0;1;1;0;0;0;0;2
1116002;Ibb;Dhi Sufal;2;1;1;1;1;9;1;0;0;1;0;0;2
1907012;Hadramout;Al Qatn;1;1;4;11;2;4;1;1;0;0;0;0;2
2402008;Aden;Ash Shaikh Outhman;3;1;1;10;0;0;1;1;0;0;0;0;2
1929006;Hadramout;Al Mukalla City;2;1;1;1;1;1;1;1;0;1;0;0;2
2403003;Aden;Al Mansura;3;1;1;10;1;1;1;1;0;1;0;0;2
1306006;Capital Secretariat;Al Whdh;3;1;1;1;1;2;1;1;0;1;0;0;2
1102006;Ibb;Yarim;2;1;1;1;1;1;1;0;0;1;0;0;2
2404002;Aden;Al-Buraiqeh;2;1;0;13;0;0;1;1;0;0;0;0;2
2703016;Al-Mahweet;Ar Rujum;3;1;0;9;9;26;1;0;0;1;0;0;2
1119012;Ibb;Ad dihar;3;1;1;1;1;1;1;0;0;1;0;0;2
2114002;Shabwa;Habban;3;1;1;1;1;19;1;0;0;1;0;0;2
1305021;Capital Secretariat;As Sabain;3;1;1;1;1;1;1;1;0;1;0;0;2
1702005;Hajjah;Harad;3;1;3;3;3;3;0;0;0;1;0;1;4
1929010;Hadramout;Al Mukalla City;2;1;11;11;1;11;1;1;0;0;0;0;2
2405007;Aden;Attawahi;2;1;0;4;0;1;1;1;0;0;0;0;2
2406001;Aden;Al Mua'la;2;1;1;3;1;1;1;1;0;0;0;0;2
1305017;Capital Secretariat;As Sabain;3;1;1;1;1;1;1;1;0;1;0;0;2
2407004;Aden;SAIRAH;2;1;0;0;0;0;1;1;0;0;0;0;2
1308001;Capital Secretariat;Ma'ain;2;1;1;2;2;1;1;1;0;0;0;1;4
1918010;Hadramout;Daw'an;3;0;90;75;15;21;0;1;0;1;0;1;4
2408007;Aden;Khur Maksar;2;1;1;5;1;1;1;1;0;0;0;0;2
1929012;Hadramout;Al Mukalla City;3;1;1;1;1;1;1;1;0;1;0;0;2
1929028;Hadramout;Al Mukalla City;2;1;1;1;1;1;1;1;0;0;0;0;2
1305004;Capital Secretariat;As Sabain;3;1;2;2;2;2;1;1;0;1;0;0;2
1308014;Capital Secretariat;Ma'ain;3;1;1;2;2;1;1;1;0;1;0;0;2
1118011;Ibb;Al mashan nah;2;1;1;1;1;1;1;0;0;1;0;0;2
2405001;Aden;Attawahi;2;1;1;6;1;1;1;1;0;0;0;0;2
1929025;Hadramout;Al Mukalla City;2;1;1;1;1;1;1;1;0;0;0;0;2
2915012;Amran;Amran;1;1;2;2;18;2;0;0;0;0;0;0;2
2116008;Shabwa;Mayfa'ah;3;1;8;0;0;0;1;0;0;1;0;0;2
2915024;Amran;Amran;3;1;2;2;16;2;1;0;0;0;0;0;2
1308013;Capital Secretariat;Ma'ain;3;1;1;2;3;2;1;1;0;0;0;1;4
2504002;Lahj;Yahar;3;1;32;11;20;4;0;0;0;0;0;1;4
1107001;Ibb;Al Makhadir;2;1;0;4;3;10;1;0;0;1;0;0;2
1916009;Hadramout;Qhail Ben Yameen;3;1;86;92;24;73;1;1;0;1;0;0;2
1513010;Taiz;Khadir;2;1;1;1;1;1;1;0;0;1;0;0;2
1816004;Al-Hodaida;Al Mansuriyah;2;1;0;0;8;27;1;0;0;0;0;0;2
2408002;Aden;Khur Maksar;2;1;1;5;1;1;1;1;0;0;0;0;2
2915015;Amran;Amran;2;1;1;1;18;1;0;0;0;0;0;0;2
1306008;Capital Secretariat;Al Whdh;2;1;0;0;0;3;1;1;0;1;0;0;2
1728006;Hajjah;Hajjah City;1;1;1;1;1;1;1;0;0;0;0;0;2
1909015;Hadramout;Sah;2;1;47;51;30;43;1;1;0;0;0;0;2
1409005;Al-baida;Al Baida City;2;1;0;0;0;0;1;0;0;1;0;0;2
2701010;Al-Mahweet;Shibam and Kawkaban;2;1;0;0;25;18;1;0;0;0;0;0;2
1301003;Capital Secretariat;Old City;2;1;0;0;1;1;1;1;0;1;0;0;2
1306013;Capital Secretariat;Al Whdh;3;1;1;1;1;3;1;1;0;0;0;1;4
1519016;Taiz;Al Qahirah;3;1;1;1;0;0;1;0;0;1;0;0;2
1407004;Al-baida;Attaffah;2;1;2;2;2;9;0;0;0;0;0;0;2
2304012;Sana'a;Bani Hushaysh;2;1;0;0;6;0;1;0;0;0;0;0;2
2303011;Sana'a;Nahm;2;1;1;1;1;1;0;0;0;0;0;0;2
1728012;Hajjah;Hajjah City;1;1;2;2;2;2;1;0;0;0;0;0;2
1115007;Ibb;As Sayyani;1;1;0;3;3;8;1;0;0;0;0;0;2
1910012;Hadramout;Say'un;1;1;15;28;4;7;1;1;0;0;0;0;2
1305018;Capital Secretariat;As Sabain;3;1;2;2;2;3;1;1;0;1;0;0;2
1929017;Hadramout;Al Mukalla City;1;1;11;11;10;1;1;1;0;0;0;0;2
1929013;Hadramout;Al Mukalla City;3;1;1;1;1;1;1;1;0;0;0;0;2
2309007;Sana'a;Al Haymah Al Khariji;2;1;1;1;21;17;0;0;0;0;0;0;2
2510014;Lahj;Al Qabbaytah;2;1;6;9;4;2;1;0;0;1;0;0;2
1911012;Hadramout;Tareem;2;0;49;62;9;18;1;1;0;1;0;0;2
1821001;Al-Hodaida;Al Hawak;3;1;1;1;0;2;1;0;0;0;0;0;2
1404006;Al-baida;As Sawma'ah;2;1;0;0;0;0;1;0;0;0;0;0;2
1310011;Capital Secretariat;Bani Al Harith;3;1;1;1;4;6;1;1;0;1;0;0;2
1910020;Hadramout;Say'un;1;1;24;37;1;9;1;1;0;0;0;0;2
2915020;Amran;Amran;2;1;2;2;21;4;1;0;0;1;0;0;2
1409001;Al-baida;Al Baida City;2;1;0;0;0;0;1;0;0;1;0;0;2
1917001;Hadramout;Ghail Ba Wazir;2;0;3;14;14;14;1;1;0;1;0;0;2
1306012;Capital Secretariat;Al Whdh;2;1;0;1;0;1;1;1;0;0;0;0;2
2708004;Al-Mahweet;Al Mahwait City;2;1;0;0;0;26;1;0;0;1;0;0;2
2305002;Sana'a;Sanhan;3;1;1;1;12;9;1;0;0;1;0;0;2
2406002;Aden;Al Mua'la;2;1;1;3;1;1;1;1;0;0;0;0;2
1305020;Capital Secretariat;As Sabain;3;1;0;0;2;0;1;1;0;1;0;0;2
1111008;Ibb;Al Udayn;2;1;1;10;1;1;1;0;0;1;0;0;2
1210004;Abyan;Zungobar;2;1;1;1;1;1;1;0;0;0;0;0;2
1910026;Hadramout;Say'un;2;1;24;37;2;9;1;1;0;1;0;0;2
1304012;Capital Secretariat;Assafi'yah;3;1;1;1;1;2;1;1;0;1;0;0;2
2915021;Amran;Amran;3;1;0;0;18;0;1;0;0;1;0;0;2
1910021;Hadramout;Say'un;3;1;24;37;1;9;1;1;0;1;0;0;2
2403004;Aden;Al Mansura;2;1;1;11;0;1;1;1;0;1;0;0;2
1910016;Hadramout;Say'un;2;1;18;31;7;10;1;1;0;1;0;0;2
2115009;Shabwa;Ar-rawdah;3;1;17;1;23;1;1;0;0;1;0;0;2
1206014;Abyan;Rosod;2;1;34;18;23;0;1;0;0;0;0;0;2
1118008;Ibb;Al mashan nah;2;1;4;3;2;4;1;0;0;0;0;0;2
1304009;Capital Secretariat;Assafi'yah;3;1;1;1;1;3;1;1;0;1;0;0;2
1728015;Hajjah;Hajjah City;1;1;0;0;0;0;1;0;0;0;0;0;2
1821003;Al-Hodaida;Al Hawak;2;1;3;1;0;8;1;0;0;0;0;0;2
2405006;Aden;Attawahi;2;1;0;4;0;1;1;1;0;0;0;0;2
1804003;Al-Hodaida;Assaleef;3;1;1;1;1;63;1;0;0;1;0;0;2
2408011;Aden;Khur Maksar;3;1;1;3;0;1;1;1;0;1;0;0;2
2915022;Amran;Amran;3;1;0;0;17;0;1;0;0;1;0;0;2
1714003;Hajjah;Aflah Al Yaman;1;1;1;6;24;5;0;0;0;0;0;0;2
1310009;Capital Secretariat;Bani Al Harith;3;1;0;0;4;5;1;1;0;0;0;0;2
1513004;Taiz;Khadir;2;1;1;1;1;1;1;0;0;1;0;0;2
1910022;Hadramout;Say'un;2;1;25;38;0;8;1;1;0;1;0;0;2
1520004;Taiz;Salh;2;1;1;1;0;1;1;0;0;1;0;0;2
1302003;Capital Secretariat;Shu'Aub;2;1;0;0;0;1;1;1;0;0;0;0;2
2511004;Lahj;Tawr Al Bahah;3;1;1;2;3;3;0;0;0;1;0;0;2
2315006;Sana'a;Al Husn;2;1;8;8;14;18;1;0;0;1;0;0;2
1929015;Hadramout;Al Mukalla City;2;1;0;0;1;0;1;1;0;0;0;0;2
1307007;Capital Secretariat;At tahrir;3;1;1;1;1;1;1;1;0;1;0;0;2
1804002;Al-Hodaida;Assaleef;2;1;0;0;0;64;1;0;0;0;0;0;2
1118014;Ibb;Al mashan nah;2;1;3;2;1;3;1;0;0;1;0;0;2
