MIN_DISTANCE_AIRBORNE_2015,MIN_DISTANCE_AIRBORNE_2016,MIN_DISTANCE_GROUND_2015,MIN_DISTANCE_GROUND_2016,FACILITY_TYPE_MODELLED,ON_GRID_AVL,URBAN,ON_GRID,SOLAR_ONL,DIESEL_ONL,cluster
5.748322,6.6573753,2.9718928,2.9718928,1,False,True,True,False,False,2
9.5274086,3.2062833,6.8513989,1.1832556,1,False,False,True,False,False,0
7.7207074,1.2323407,7.7207074,2.1037071,2,False,True,True,False,False,2
6.418654,1.3355012,6.418654,1.9409561,1,False,False,True,False,False,0
5.9276485,2.0159268,5.9276485,3.5921664,1,False,False,False,False,False,0
4.1525416,3.3701413,4.1525416,3.5151789,2,False,False,True,False,False,0
5.0158992,3.8259208,5.0158992,3.8259208,2,False,True,True,False,False,2
11.330133,7.963522,11.330133,5.3198867,1,False,False,False,False,False,0
16.642296,14.744574,11.737149,11.737149,1,False,False,False,False,False,0
10.908796,18.564198,4.2476802,4.2476802,1,False,False,False,False,False,0
10.770618,10.581072,10.681241,7.9226556,2,False,False,False,False,False,0
8.6358471,6.6283522,8.6358471,3.9259286,1,False,False,False,False,False,0
13.129301,7.847733,13.129301,5.8716936,1,False,False,False,True,False,1
9.1734419,2.8009791,9.1734419,1.8804216,1,False,False,False,True,False,1
8.7923098,4.0990758,8.7923098,1.5601363,1,False,False,False,False,False,0
15.123565,9.2476826,12.736018,8.1429787,1,False,False,False,True,False,1
17.722395,13.133806,15.645452,12.05279,1,False,False,False,False,False,0
2.8786752,3.5984554,0.49982157,0.49982157,1,False,False,False,False,False,0
4.7105346,5.0150757,2.5386245,2.5386245,1,False,False,False,False,False,0
7.8306675,3.9116604,5.4021344,0.62826109,2,False,True,True,False,False,2
7.828908,3.943064,5.3936086,0.65967029,2,False,True,True,False,False,2
8.9346895,1.9651728,8.9346895,1.4150547,1,False,False,True,False,False,0
10.182629,5.0073247,7.422328,3.6050067,1,False,False,True,False,False,0
13.74297,16.725372,10.999473,9.0333376,1,False,False,False,False,False,0
12.528421,12.528421,17.412266,12.528421,1,False,False,False,False,False,0
12.089241,11.828887,10.268924,7.5333486,1,False,False,False,False,False,0
29.436436,29.436436,0.82482296,22.157915,1,False,False,False,True,False,1
29.724749,29.724749,16.031815,6.2150064,1,False,False,False,False,False,0
10.916686,16.857244,11.131678,11.131678,1,False,False,False,True,False,1
23.642117,13.641058,8.0598001,8.0598001,1,False,False,False,True,False,1
19.005098,19.005098,26.404381,19.005098,1,False,False,False,False,False,0
32.172466,32.172466,21.966303,0.59013122,3,False,False,False,True,False,1
3.5331852,9.3663054,3.5331852,7.4301658,1,False,False,False,True,False,1
21.865202,18.611485,20.160391,17.525799,1,False,False,False,False,False,0
12.60911,12.60911,8.419713,8.419713,3,False,True,False,True,False,1
13.357864,13.357864,6.1612124,6.1612124,1,False,False,False,False,False,0
9.2843971,15.751615,4.6248679,4.6248679,2,False,False,False,True,False,1
9.7832375,9.7832375,20.92877,9.7832375,1,False,False,False,False,False,0
7.8698535,7.9436636,5.0045257,4.8541112,2,False,False,False,False,False,0
14.039446,14.039446,15.796546,14.039446,1,False,False,True,False,False,0
0.90477735,1.5682359,0.90477735,1.5682359,2,False,True,False,False,False,2
0.23909932,0.83422947,0.23909932,0.83422947,2,False,True,True,False,False,2
0.74426001,0.74426001,0.082235388,0.74426001,3,False,True,True,False,False,2
0.74426001,0.74426001,0.082235388,0.74426001,3,False,True,True,False,False,2
3.8195355,8.377121,10.062354,10.062354,1,False,False,True,False,False,0
0.11140922,4.7745094,6.8678842,6.8678842,1,False,False,True,False,False,0
3.6545603,6.2377725,4.499136,4.499136,1,False,False,True,False,False,0
4.6926322,7.328032,4.6926322,4.6926322,1,False,False,True,False,False,0
2.8357038,5.2107224,2.8357038,2.8357038,1,False,False,True,False,False,0
1.3680717,2.6547778,1.3680717,1.3680717,1,False,False,True,False,False,0
4.2944674,4.3632622,4.2944674,4.5931492,1,False,False,True,False,False,0
3.2788556,3.3533175,3.2788556,3.2788556,1,False,False,False,False,False,0
1.7992378,1.7992378,2.7297516,2.7297516,1,False,False,True,False,False,0
0.50974023,3.9485023,0.50974023,0.50974023,1,False,False,False,False,False,0
0.25819701,2.5497301,0.25819701,0.25819701,1,False,False,True,False,False,0
0.87234753,4.0875821,0.87234753,0.87234753,2,False,True,True,False,False,2
4.5813575,4.5813575,4.5813575,0.79252189,1,False,False,True,False,False,0
6.1086984,2.0383232,8.6042585,5.4939165,1,False,False,True,False,False,0
3.9445915,1.3013968,6.3237839,6.9752779,1,False,False,True,False,False,0
3.062978,1.3149291,5.7404585,6.4330826,1,False,False,True,False,False,0
7.0431533,5.6766024,7.0431533,1.6895069,1,False,False,True,False,False,0
1.8321695,1.8321695,1.8321695,1.8321695,3,False,False,False,False,False,0
0.56770462,4.4428139,0.56770462,0.56770462,3,False,True,False,False,False,2
1.6314811,2.6235657,4.6425033,5.371954,1,False,False,False,False,False,0
0.65853792,0.65853792,0.65853792,0.65853792,3,False,False,True,False,False,0
0.31720096,0.31720096,24.536543,18.266405,1,False,True,True,False,False,2
5.1545796,5.1545796,31.263926,21.808336,1,False,False,True,False,False,0
8.1878071,0.91413164,26.879431,19.979174,1,False,False,True,False,False,0
5.7811694,5.4285746,27.581333,24.363846,2,False,False,True,False,False,0
0.53186047,0.53186047,28.090996,23.295088,2,False,False,True,False,False,0
0.36505911,0.36505911,27.856749,23.222721,2,False,False,True,False,False,0
1.9438376,1.9438376,27.248604,21.512121,1,False,False,True,False,False,0
0.42431739,0.42431739,27.90531,23.200809,2,False,False,True,False,False,0
0.79508764,1.7309697,24.363787,16.56472,2,False,True,True,False,False,2
0.31720096,0.31720096,24.536543,18.266405,2,False,True,True,False,False,2
0.57349163,1.5544124,24.576128,16.687874,3,False,True,True,False,False,2
5.014751,1.3330749,23.467781,26.12307,1,False,False,True,False,False,0
6.3772383,13.214223,15.693222,23.582018,1,False,False,False,False,False,0
7.2392793,11.832998,15.456693,21.971802,1,False,False,False,False,False,0
0.66541922,8.6114445,21.277929,26.518749,2,False,True,True,False,False,2
5.8446136,12.842739,16.312334,23.505964,1,False,False,False,False,False,0
5.0178061,5.0178061,30.092405,26.64986,1,False,False,False,False,False,0
4.3425813,4.3425813,30.188805,26.217253,2,False,False,True,False,False,0
6.9146113,12.563676,23.07555,32.261505,1,False,False,False,True,False,1
7.5136075,7.5136075,29.102673,30.08242,1,False,False,False,False,False,0
2.8839443,8.5678148,23.502216,28.274429,1,False,False,False,False,False,0
2.4109819,9.9176474,21.489971,28.851162,1,False,False,False,False,False,0
5.7921414,9.0449877,25.851353,28.206121,1,False,False,False,False,False,0
1.5470452,8.4357996,22.565361,28.268513,2,False,False,True,False,False,0
3.047087,11.170959,19.153883,26.935005,1,False,False,False,False,False,0
4.0842156,12.209219,18.661245,27.737167,1,False,False,False,False,False,0
4.8233662,12.953416,17.696756,27.275661,1,False,False,False,False,False,0
4.9481158,3.2340317,26.296463,23.074776,1,False,False,False,False,False,0
7.8793783,2.3612833,23.64114,20.266375,1,False,False,False,False,False,0
2.9507449,7.3419909,21.953321,24.319532,1,False,False,False,True,False,1
2.565927,8.6129456,20.711206,24.418274,1,False,False,False,False,False,0
8.7424755,8.9252405,16.399002,19.098038,1,False,False,False,False,True,4
0.59977269,7.8304477,21.956839,26.4648,2,False,True,False,True,False,1
6.9081717,9.2803125,25.941111,29.428955,1,False,False,False,False,False,0
5.1726127,3.6697459,24.165939,22.937937,1,False,False,False,False,False,0
5.9697971,13.538619,19.822168,30.762747,1,False,False,True,False,False,0
8.3431988,15.739226,19.656132,32.595318,1,False,False,False,False,False,0
4.5554485,13.212051,13.212051,30.358223,1,False,False,True,False,False,0
4.0618334,11.191231,11.191231,30.512148,1,False,False,True,False,False,0
4.1910896,11.358354,11.358354,22.928499,1,False,False,True,False,False,0
3.1849174,11.573918,11.573918,24.468079,1,False,False,True,False,False,0
4.4212623,8.5913057,8.5913057,22.119991,1,False,False,True,False,False,0
4.892827,14.279809,14.279809,26.979307,1,False,False,True,False,False,0
11.88791,19.229721,19.229721,37.65107,1,False,False,True,False,False,0
9.9503765,18.440327,18.440327,34.764904,1,False,False,True,False,False,0
3.005759,7.9748883,7.9748883,28.373474,1,False,False,True,False,False,0
6.4518061,10.890242,10.890242,32.572323,1,False,False,False,False,False,0
7.4999142,7.5305548,7.5305548,19.868856,1,False,False,True,False,False,0
4.7490907,4.7490907,4.7490907,23.437773,1,False,False,True,False,False,0
0.20327334,9.3492241,9.3492241,26.571102,2,False,True,True,False,False,2
0.20990255,9.4988708,9.4988708,26.253122,3,False,True,True,False,False,2
4.0334997,5.9528437,5.9528437,24.241133,2,False,False,True,False,False,0
6.626534,15.42944,16.091722,28.371948,1,False,False,True,False,False,0
9.0713129,9.0713129,9.0713129,17.637184,1,False,False,False,False,False,0
6.4087515,9.4399004,9.4399004,20.08256,1,False,False,True,False,False,0
5.323813,5.323813,5.323813,20.647821,1,False,False,True,False,False,0
6.0871391,6.4693875,6.4693875,21.600683,1,False,False,True,False,False,0
5.5471406,14.904886,14.904886,29.571779,1,False,False,False,False,True,4
5.9466939,14.081885,14.081885,31.902308,1,False,False,False,False,False,0
2.432214,2.432214,2.432214,23.513672,1,False,False,False,False,False,0
12.777939,4.7152982,12.777939,17.768951,1,False,False,False,False,False,0
19.75635,9.5879669,5.5613451,18.057144,1,False,False,False,False,False,0
19.986536,7.4932261,4.9701319,20.621862,1,False,False,False,False,False,0
16.494192,9.0058031,6.5186954,14.079054,2,False,False,False,True,False,1
15.896719,8.0387077,6.4040313,13.64788,2,False,False,False,True,False,1
15.681476,7.4729824,6.3009605,13.542253,2,False,False,False,False,False,0
16.320431,3.0043328,5.7827024,15.139453,1,False,False,False,False,False,0
12.288031,5.9330244,9.1362228,10.761659,1,False,False,False,False,False,0
10.10312,4.3051367,10.10312,20.714865,1,False,False,False,False,False,0
11.952786,3.4559774,11.952786,18.524187,1,False,False,False,False,False,0
17.1814,7.7352715,12.648032,14.120275,1,False,False,False,False,False,0
12.832351,4.8132772,12.832351,17.728045,2,False,False,False,False,False,0
16.853165,6.8109388,14.497628,13.351572,2,False,False,False,False,False,0
18.811064,10.832859,6.202333,16.213131,1,False,False,False,False,False,0
17.810007,8.8131952,8.9054852,16.251705,1,False,False,False,False,False,0
14.225713,9.6448441,10.062628,11.360386,1,False,False,False,False,False,0
13.374954,5.5976801,13.854214,16.699299,1,False,False,False,False,False,0
16.494192,9.0058031,6.5186954,14.079054,2,False,False,False,True,False,1
16.0825,6.8438458,14.889012,14.527236,1,False,False,False,False,False,0
13.975368,4.6766453,13.975368,16.694977,1,False,False,False,False,False,0
12.258355,3.549753,12.258355,19.977278,3,False,True,False,False,True,4
10.514042,2.6717427,10.514042,21.645317,1,False,False,False,False,False,0
12.464664,5.6512332,12.430893,22.09914,1,False,False,False,False,False,0
15.221999,6.9336896,13.129013,11.843731,1,False,False,False,False,False,0
22.281143,4.0802426,7.3834128,26.136618,1,False,False,False,False,False,0
24.175829,0.21956564,9.6572275,29.237066,2,False,True,False,False,True,4
21.393379,5.2608943,6.2434978,20.645203,1,False,False,False,False,False,0
25.216675,1.7953361,7.6801105,27.232849,1,False,False,False,False,False,0
25.036867,4.5079174,4.9482012,24.557224,1,False,False,False,False,True,4
23.687422,3.1194577,6.9722891,26.232317,1,False,False,False,False,False,0
24.519077,5.8870039,5.8870039,32.933743,1,False,False,False,False,False,0
26.654352,4.5799646,9.763999,30.004765,1,False,False,False,False,False,0
25.168945,9.0087576,7.9062505,24.404688,1,False,False,False,False,True,4
23.890781,7.0826626,2.6435864,22.232706,1,False,False,False,False,True,4
27.104694,7.1140833,7.5701652,25.989962,1,False,False,False,False,True,4
28.169401,4.08216,7.2912927,26.761284,1,False,False,False,False,False,0
25.664318,2.0124691,9.2330685,28.874884,1,False,False,False,False,False,0
24.131548,7.3044462,3.5617878,22.674387,1,False,False,False,False,True,4
20.993567,4.8027883,7.6923418,25.824953,1,False,False,False,False,True,4
19.760468,5.1589742,12.594824,34.131416,1,False,False,False,False,True,4
18.618587,7.663486,9.69452,39.988541,1,False,False,False,False,False,0
20.409008,5.578249,11.089521,34.575348,1,False,False,False,False,False,0
23.227062,2.2571628,9.8368206,28.993771,1,False,False,False,False,True,4
23.175848,1.2940332,10.236748,29.65605,1,False,False,False,False,True,4
22.353369,7.9172049,3.1196802,21.343931,1,False,False,False,False,False,0
21.853964,9.1763468,1.4723991,19.866896,1,False,False,False,False,True,4
21.489534,8.1365299,0.074650407,19.713238,1,False,False,False,False,True,4
19.834339,4.8175116,6.8168173,23.981363,1,False,False,False,False,True,4
22.004236,6.4373989,4.6756306,23.100014,1,False,False,False,False,True,4
14.364985,6.8312044,12.550097,39.693287,1,False,False,False,False,False,0
18.780672,5.8470669,13.461415,34.645412,1,False,False,False,False,True,4
17.672562,7.5882611,12.867968,36.52636,1,False,False,False,False,True,4
21.661573,2.6543448,11.913893,31.329575,1,False,False,False,False,True,4
22.822474,1.5402242,10.957768,30.480597,1,False,False,False,False,True,4
13.549402,3.1836843,13.549402,27.475723,1,False,False,False,False,False,0
12.036626,4.704782,12.036626,26.959137,1,False,False,False,False,False,0
15.596851,3.2401941,10.249239,24.394119,1,False,False,False,False,False,0
18.234613,4.1126251,7.7742028,23.655479,1,False,False,False,False,False,0
18.269129,2.7822561,8.8463802,25.243311,1,False,False,False,False,True,4
15.439411,5.1182857,9.6436186,22.578403,1,False,False,False,False,False,0
16.589586,5.8863969,8.3667107,21.573053,1,False,False,False,False,False,0
16.552979,7.4617476,8.3786945,20.063091,1,False,False,False,False,False,0
12.181374,6.2461786,12.181374,23.723793,1,False,False,False,False,False,0
16.17749,4.5092349,15.993425,31.677607,1,False,False,False,False,False,0
16.870003,6.5348768,16.870003,33.749912,1,False,False,False,False,False,0
14.496732,3.5116274,14.496732,29.781729,1,False,False,False,False,False,0
17.168823,6.5187874,16.612761,33.845814,1,False,False,False,False,False,0
17.118643,6.698945,17.590466,34.114616,2,False,False,False,False,True,4
16.740278,0.40452439,11.278453,27.030575,3,False,True,False,False,False,2
18.281918,6.9321909,14.70797,33.04443,1,False,False,False,False,False,0
19.801641,3.4207871,11.924136,29.516726,1,False,False,False,False,False,0
15.26769,2.0935791,13.659779,28.734934,1,False,False,False,False,False,0
0.13181971,0.13181971,15.262473,51.021404,3,False,True,False,True,False,1
8.0248146,7.9943128,13.590922,57.864414,1,False,False,False,False,False,0
10.278265,4.8940043,18.763187,55.172016,1,False,False,False,False,False,0
10.722342,10.722342,19.463938,40.636391,1,False,False,False,False,False,0
9.371727,9.371727,22.540827,45.463848,1,False,False,False,False,False,0
7.3040633,7.3040633,21.024483,46.999046,1,False,False,False,False,False,0
14.753533,9.7472954,18.491196,37.014629,1,False,False,False,False,False,0
15.218534,8.7043734,19.055971,36.110683,1,False,False,False,False,False,0
13.410655,10.319612,20.31072,37.748962,1,False,False,False,False,False,0
12.371614,11.299304,18.591728,38.638,1,False,False,False,False,False,0
11.67919,11.67919,18.71776,39.372887,1,False,False,False,False,False,0
10.679996,10.679996,17.279947,40.326637,1,False,False,False,False,False,0
14.079353,12.729333,17.860495,39.449936,1,False,False,False,False,False,0
10.349292,9.3234825,10.349292,32.761505,1,False,False,False,False,False,0
11.510128,9.3660698,9.3660698,57.819241,1,False,False,False,False,False,0
16.184914,16.184914,19.083452,43.221382,1,False,False,False,False,False,0
13.674247,13.674247,22.931015,47.02224,1,False,False,False,False,False,0
12.561293,3.9406276,9.8045759,42.66901,1,False,False,False,False,False,0
14.388281,14.388281,17.857117,41.852863,1,False,False,False,False,False,0
6.4925351,6.4925351,18.896626,45.690861,1,False,False,False,False,False,0
6.8880591,6.8880591,15.441628,44.131855,1,False,False,False,False,False,0
2.2581432,2.2581432,2.2581432,27.229454,1,False,False,False,False,True,4
2.24038,2.24038,2.24038,27.856602,1,False,False,False,False,False,0
0.25406033,0.25406033,0.25406033,25.851574,2,False,True,False,True,False,1
0.43452066,0.43452066,0.43452066,26.083338,2,False,True,True,False,False,2
1.5623387,1.5623387,1.5623387,24.267132,1,False,False,True,False,False,0
0.27521664,0.27521664,0.27521664,25.851843,2,False,True,False,True,False,1
0.41716453,0.41716453,0.41716453,26.075464,2,False,True,False,False,False,2
1.283723,1.283723,1.283723,26.013123,3,False,True,False,True,False,1
16.029409,17.804848,21.690287,42.340775,1,False,False,False,False,False,0
12.330091,13.916342,13.916342,37.895752,2,False,False,False,False,False,0
12.329439,13.899188,13.899188,37.887363,1,False,False,False,False,True,4
7.2469459,7.2469459,7.2469459,33.009228,1,False,False,False,False,False,0
5.6992412,5.6992412,5.6992412,27.137829,1,False,False,False,False,False,0
12.301033,5.6074615,12.301033,30.238829,1,False,False,False,False,False,0
4.2646151,4.2646151,4.2646151,27.299191,1,False,False,False,False,False,0
9.0635757,6.8523993,9.0635757,26.540981,1,False,False,False,False,False,0
3.315474,3.315474,3.315474,27.295568,1,False,False,True,False,False,0
5.3036423,5.3036423,5.3036423,28.61484,1,False,False,True,False,False,0
5.8893685,3.7009096,5.8893685,24.616816,1,False,False,True,False,False,0
5.6267896,4.9411478,5.6267896,24.090673,1,False,False,False,False,False,0
8.5265265,8.597311,8.597311,19.185007,1,False,False,False,False,False,0
7.6595688,7.6595688,7.6595688,18.162182,1,False,False,False,False,False,0
4.2256236,4.2256236,4.2256236,21.596296,1,False,False,True,False,False,0
4.2150865,4.2150865,4.2150865,21.956478,1,False,False,True,False,False,0
3.3646085,3.3646085,3.3646085,24.58592,1,False,False,True,False,False,0
2.7119062,2.7119062,2.7119062,28.297464,1,False,False,True,False,False,0
7.1864376,3.9326265,7.1864376,24.970055,1,False,False,True,False,False,0
5.8596544,4.7622185,5.8596544,26.050634,1,False,False,False,False,False,0
466.11658,454.70523,176.76128,435.06049,2,True,True,True,False,False,3
432.30032,414.20117,122.18972,411.17923,2,True,False,False,False,True,3
416.02802,397.31879,100.58093,397.31879,1,True,False,False,False,False,3
455.61499,436.81677,133.83858,436.81677,1,True,False,False,False,False,3
360.52295,357.76257,140.52435,329.4606,1,True,False,True,False,False,3
406.16733,389.54395,124.40144,375.80838,2,True,False,True,False,False,3
349.43079,331.74298,78.729889,331.74298,1,True,False,False,False,False,3
379.52188,372.711,137.14809,348.39841,1,True,False,False,False,False,3
440.45648,418.86353,99.864235,418.86353,3,True,True,True,False,False,3
405.42685,384.00064,64.98114,384.00064,1,True,False,True,False,False,3
421.80484,400.3201,81.274857,400.3201,1,True,False,True,False,False,3
443.28406,421.66653,102.68923,421.66653,1,True,False,True,False,False,3
340.63342,319.10077,0.39555529,319.10077,2,True,True,False,False,False,3
270.35028,251.25708,82.714455,251.25708,1,True,True,False,False,False,3
302.2157,282.13672,48.154175,282.13672,1,True,False,False,True,False,3
324.33356,301.76437,29.731285,301.76437,1,True,True,False,False,False,3
341.80099,320.02808,5.3801537,320.02808,1,True,True,True,False,False,3
342.67938,321.18112,2.4244568,321.18112,1,True,True,True,False,False,3
365.92725,344.58429,25.914942,344.58429,1,True,True,True,False,False,3
381.52884,360.2634,41.660625,360.2634,2,True,False,True,False,False,3
342.17328,320.60788,1.6136818,320.60788,3,True,True,True,False,False,3
342.03659,320.47427,1.4661949,320.47427,2,True,True,True,False,False,3
324.34616,301.21643,43.086613,301.21643,1,True,True,False,False,False,3
331.27686,334.73862,148.96661,300.30716,1,True,False,False,False,False,3
264.01163,246.18433,99.287025,246.18433,1,True,False,False,False,False,3
218.09904,212.78726,114.29533,186.68237,2,True,False,False,False,False,3
225.38754,212.99693,123.23743,194.02315,1,True,False,False,False,False,3
193.27122,169.0509,158.98083,169.0509,2,True,True,True,False,False,3
186.72122,162.3293,162.3293,162.3293,1,True,False,False,False,False,3
156.53424,132.17172,132.17172,132.17172,1,True,False,False,False,False,3
180.44955,161.5063,161.5063,161.5063,1,True,False,False,False,False,3
193.57103,169.37401,158.48242,169.37401,1,True,False,True,False,False,3
235.74123,211.57829,122.34663,211.57829,1,True,False,False,True,False,3
223.20705,198.84317,135.46196,198.84317,1,True,False,False,False,True,3
207.44417,183.02623,149.13593,183.02623,2,True,True,False,False,False,3
214.04668,189.64584,143.44405,189.64584,1,True,False,False,False,False,3
202.0842,177.89748,150.90816,177.89748,1,True,False,False,False,False,3
202.72768,178.33415,152.77321,178.33415,1,True,False,True,False,False,3
207.10516,182.70734,149.15067,182.70734,3,True,True,True,False,False,3
256.96564,232.92285,103.90395,232.92285,1,True,True,False,False,False,3
256.86954,232.84732,103.61218,232.84732,3,True,True,True,False,False,3
246.08093,225.10229,94.888718,225.10229,1,True,False,False,False,False,3
313.09122,289.45648,60.581749,289.45648,1,True,False,True,False,False,3
314.82825,291.05038,63.940487,291.05038,1,True,False,True,False,False,3
308.54202,284.69571,68.186707,284.69571,2,True,True,True,False,False,3
290.36234,266.47122,78.31739,266.47122,1,True,False,False,False,False,3
288.32932,264.42468,79.821472,264.42468,1,True,False,False,False,False,3
11.891127,11.891127,22.888372,17.723236,1,False,False,False,True,False,1
8.6308603,18.389797,21.640747,29.133598,1,False,False,False,False,False,0
2.7467394,20.59774,20.59774,23.866631,1,False,False,False,False,False,0
0.2516107,17.859402,17.859402,21.284769,1,False,False,False,True,False,1
5.7993703,5.7993703,5.7993703,9.5325098,1,False,False,False,False,False,0
7.2308135,11.161615,11.161615,14.353529,1,False,False,False,False,False,0
2.2214732,2.2214732,2.2214732,3.0129051,1,False,False,False,False,False,0
4.0571752,4.0571752,11.59045,7.5893373,1,False,False,False,False,False,0
0.083656095,0.083656095,0.083656095,4.1115265,3,False,True,False,True,False,1
11.964196,11.466921,18.528194,15.443594,1,False,False,False,False,False,0
0.045017339,0.045017339,0.045017339,4.0905166,2,False,True,True,False,False,2
0.53097707,0.53097707,19.765978,16.507399,3,False,True,False,True,False,1
0.42481029,0.42481029,9.643796,5.5544443,2,False,False,False,True,False,1
2.6234837,2.6234837,17.433992,14.244069,1,False,False,False,True,False,1
5.5114517,1.8976184,19.101189,16.663568,1,False,False,False,False,False,0
6.3215928,0.32882854,17.674372,15.392731,1,False,False,False,True,False,1
8.4979401,2.0296416,17.543835,15.733973,1,False,False,False,False,False,0
0.52138835,0.52138835,20.308916,17.028038,2,False,True,False,False,False,2
10.94153,4.4401822,16.333902,15.120915,2,False,False,False,True,False,1
9.6220236,3.4248161,15.168091,13.608768,1,False,False,False,True,False,1
6.5599518,2.5190403,15.107795,12.672935,1,False,False,False,False,False,0
0.25597107,0.25597107,19.769394,16.467054,2,False,False,True,False,False,0
0.37080574,0.37080574,19.717033,16.429928,2,False,True,True,False,False,2
2.0948033,2.0948033,13.353756,13.353756,3,False,True,False,True,False,1
1.3115972,2.9341979,12.566704,12.566704,1,False,False,False,False,False,0
5.9586425,5.9586425,5.9586425,5.9586425,2,False,False,False,True,False,1
5.9831343,10.393222,5.9831343,10.393222,2,False,False,False,True,False,1
5.0054073,5.0054073,9.1087961,19.289164,1,False,False,False,False,False,0
2.7849712,13.075923,2.7849712,16.449812,1,False,False,False,False,False,0
1.8583938,1.8583938,1.8583938,1.8583938,1,False,False,False,False,False,0
8.9568186,11.075797,17.24297,17.24297,1,False,False,False,False,False,0
7.0124717,9.2653904,16.598141,16.598141,1,False,False,False,False,False,0
4.1976023,6.1798539,13.896012,13.896012,1,False,False,False,False,False,0
1.6745467,1.6745467,10.953949,10.953949,1,False,False,False,False,False,0
8.2097692,8.2097692,8.2097692,8.2097692,1,False,False,False,False,False,0
0.41707304,6.2867875,6.2867875,6.2867875,1,False,False,False,False,False,0
0.11322507,6.4511285,6.4511285,6.4511285,2,False,False,False,False,False,0
5.9775109,12.356076,12.356076,12.356076,1,False,False,False,False,False,0
9.0535107,10.740842,15.22021,15.22021,1,False,False,False,True,False,1
0.68874693,0.68874693,0.68874693,0.68874693,3,False,True,False,False,False,2
0.10379852,6.5007243,6.5007243,6.5007243,2,False,False,False,False,False,0
10.019655,8.6497917,18.678354,18.706587,2,False,False,False,False,False,0
1.9727521,8.3514709,8.3514709,8.3514709,2,False,False,False,True,False,1
8.985199,10.415309,14.067412,14.067412,1,False,False,False,False,False,0
7.5164332,7.5164332,7.5164332,7.5164332,1,False,False,False,False,False,0
11.634091,16.095251,16.095251,16.095251,1,False,False,False,False,False,0
0.45040548,0.45040548,0.45040548,0.45040548,2,False,False,False,True,False,1
0.45314255,0.45314255,0.45314255,0.45314255,2,False,False,False,True,False,1
7.2860928,7.4589024,9.2730684,9.2730684,1,False,False,False,False,False,0
3.2336311,3.2336311,3.2336311,3.2336311,2,False,False,False,False,False,0
9.2258291,7.9699411,12.706887,24.458218,1,False,False,False,False,False,0
5.2866559,11.713855,11.713855,11.713855,2,False,True,False,False,False,2
7.819366,14.735987,20.760983,22.53694,1,False,False,False,False,False,0
13.246362,10.930449,25.23427,25.23427,1,False,False,False,False,False,0
10.684399,11.406343,20.670996,20.670996,1,False,False,False,False,False,0
12.210697,11.015463,17.905338,17.905338,2,False,False,False,True,False,1
5.653522,11.816709,11.816709,11.816709,1,False,False,False,False,False,0
10.667135,12.282599,12.282599,12.282599,1,False,False,False,False,False,0
4.8172355,14.231385,14.231385,14.231385,2,False,False,False,True,False,1
4.8708878,15.383463,15.383463,15.383463,1,False,False,False,True,False,1
7.4159188,15.022624,16.771049,16.771049,3,False,True,False,True,False,1
5.2977204,13.514454,13.514454,13.514454,2,False,False,False,False,False,0
4.862535,15.411736,16.826563,16.826563,1,False,False,False,True,False,1
9.5059786,12.57686,19.151424,19.151424,1,False,False,False,False,False,0
3.820576,8.4026403,16.706484,20.70672,1,False,False,False,False,False,0
8.9437208,10.086029,16.59235,16.59235,1,False,False,False,False,False,0
8.9423151,10.001976,16.6779,16.6779,2,False,False,False,False,False,0
2.8947513,13.951428,14.847273,14.847273,1,False,False,False,False,False,0
3.1590991,14.21395,15.402573,15.402573,1,False,False,False,False,False,0
1.8722025,12.323964,15.067832,15.067832,3,False,False,False,True,False,1
1.026418,11.831558,15.911675,15.911675,1,False,False,False,False,False,0
0.75378668,11.75793,16.753014,16.753014,1,False,False,False,False,False,0
0.50883812,11.106363,17.307917,17.307917,1,False,False,False,False,False,0
0.90203041,10.602592,17.829725,17.829725,1,False,False,False,False,False,0
0.53939044,11.29713,16.427254,16.427254,1,False,True,False,True,False,1
1.9135962,12.18217,17.58927,17.58927,1,False,False,False,False,False,0
1.7162844,10.704871,18.507547,18.507547,1,False,False,False,False,False,0
3.8181138,11.687413,19.360653,19.964243,1,False,False,False,True,False,1
2.0886214,12.632729,17.194901,17.194901,1,False,False,False,False,False,0
6.0069761,11.393411,17.918978,22.372684,1,False,False,False,False,False,0
8.8150835,9.8665352,16.745304,16.745304,2,False,False,False,True,False,1
6.7563086,14.866554,24.852337,28.334751,1,False,False,False,True,False,1
10.247906,12.651868,16.515558,26.605772,2,False,False,False,True,False,1
8.6482658,15.199674,22.433256,27.400248,2,False,False,False,True,False,1
6.464664,10.429957,16.710278,23.147568,1,False,False,False,False,False,0
10.515599,11.013104,26.89539,30.459538,1,False,False,False,False,False,0
4.2515597,17.182966,23.823486,24.902136,1,False,False,False,False,False,0
8.2229538,17.526987,18.798409,24.108646,1,False,False,False,False,False,0
8.2205753,10.267071,15.413222,24.991629,1,False,False,False,False,False,0
20.029432,0.91157043,22.346252,28.15336,1,False,False,False,True,False,1
15.536159,7.4017277,25.23682,25.23682,1,False,False,False,False,False,0
16.464582,6.323101,25.577978,25.577978,1,False,False,False,False,False,0
11.230605,9.7052565,25.851442,32.266068,1,False,False,False,False,False,0
10.860963,10.117267,25.495216,32.271214,1,False,False,False,True,False,1
17.497944,6.3413577,20.000544,35.221436,1,False,False,False,False,False,0
16.785379,4.3165374,20.17639,25.398226,1,False,False,False,False,False,0
